NTASData [id=16594248911, subwayLine=YUS, stationId=NYC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.2925777777777776, timeString=01.29, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248912, subwayLine=YUS, stationId=SHP2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.7532311111111114, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248913, subwayLine=YUS, stationId=YKM2, trainId=115, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248914, subwayLine=YUS, stationId=YKM2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=6.333937777777778, timeString=06.33, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248915, subwayLine=YUS, stationId=LAW2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.512973333333333, timeString=03.51, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248916, subwayLine=YUS, stationId=LAW2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=9.846911111111112, timeString=09.85, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248917, subwayLine=YUS, stationId=EGL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.0649333333333333, timeString=03.06, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248918, subwayLine=YUS, stationId=EGL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=7.795848888888889, timeString=07.80, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248919, subwayLine=YUS, stationId=EGL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=14.129786666666666, timeString=14.13, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248920, subwayLine=YUS, stationId=DAV2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=4.6746, timeString=04.67, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248921, subwayLine=YUS, stationId=DAV2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=9.405515555555555, timeString=09.41, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248922, subwayLine=YUS, stationId=DAV2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=15.739453333333334, timeString=15.74, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248923, subwayLine=YUS, stationId=STC2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.4494933333333333, timeString=01.45, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248924, subwayLine=YUS, stationId=STC2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=6.713808888888889, timeString=06.71, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248925, subwayLine=YUS, stationId=STC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=11.444724444444443, timeString=11.44, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248926, subwayLine=YUS, stationId=SUM2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248927, subwayLine=YUS, stationId=SUM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=2.853702222222222, timeString=02.85, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248928, subwayLine=YUS, stationId=SUM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=8.118017777777778, timeString=08.12, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248929, subwayLine=YUS, stationId=ROS2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.0186933333333332, timeString=01.02, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248930, subwayLine=YUS, stationId=ROS2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.8723955555555554, timeString=03.87, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248931, subwayLine=YUS, stationId=ROS2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=9.136711111111111, timeString=09.14, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248932, subwayLine=YUS, stationId=BLO2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.3467022222222225, timeString=02.35, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248933, subwayLine=YUS, stationId=BLO2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.200404444444445, timeString=05.20, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248934, subwayLine=YUS, stationId=BLO2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=10.46472, timeString=10.46, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248935, subwayLine=YUS, stationId=WEL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.301048888888889, timeString=03.30, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248936, subwayLine=YUS, stationId=WEL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=6.154751111111111, timeString=06.15, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248937, subwayLine=YUS, stationId=WEL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=11.419066666666666, timeString=11.42, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248938, subwayLine=YUS, stationId=COL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.2305600000000005, timeString=04.23, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248939, subwayLine=YUS, stationId=COL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=7.084262222222222, timeString=07.08, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248940, subwayLine=YUS, stationId=COL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=12.348577777777777, timeString=12.35, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248941, subwayLine=YUS, stationId=DUN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.1552222222222222, timeString=00.16, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248942, subwayLine=YUS, stationId=DUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.097417777777778, timeString=05.10, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16594248943, subwayLine=YUS, stationId=DUN2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=7.9511199999999995, timeString=07.95, trainDestination=SHW2, createDate=Sun Sep 17 11:42:30 EDT 2017, systemMessageType=Normal]
