NTASData [id=16594448392, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.0154814814814814, timeString=01.02, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448405, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=11.518148148148146, timeString=11.52, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448406, subwayLine=YUS, stationId=DUP1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=13.531346666666666, timeString=13.53, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448407, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.912817037037037, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448408, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=12.518779259259258, timeString=12.52, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448409, subwayLine=YUS, stationId=SPA1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=14.531977777777776, timeString=14.53, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448410, subwayLine=YUS, stationId=SGU1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448411, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=7.042423703703704, timeString=07.04, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448412, subwayLine=YUS, stationId=SGU1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=13.648385925925924, timeString=13.65, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448413, subwayLine=YUS, stationId=MUS1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448414, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=8.24442037037037, timeString=08.24, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448415, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=14.850382592592592, timeString=14.85, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448416, subwayLine=YUS, stationId=QPK1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448417, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.506953703703704, timeString=09.51, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448418, subwayLine=YUS, stationId=QPK1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=16.112915925925925, timeString=16.11, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448419, subwayLine=YUS, stationId=STP1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448420, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=10.657727037037036, timeString=10.66, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448421, subwayLine=YUS, stationId=STP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=17.263689259259255, timeString=17.26, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448422, subwayLine=YUS, stationId=OSG1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448423, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=11.408873703703703, timeString=11.41, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448424, subwayLine=YUS, stationId=OSG1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=18.014835925925926, timeString=18.01, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448425, subwayLine=YUS, stationId=STA1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.5788377777777778, timeString=00.58, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448426, subwayLine=YUS, stationId=STA1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448427, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=12.242711481481482, timeString=12.24, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448428, subwayLine=YUS, stationId=UNI1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.4857711111111112, timeString=01.49, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448429, subwayLine=YUS, stationId=UNI1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448430, subwayLine=YUS, stationId=UNI1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=13.149644814814815, timeString=13.15, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448431, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.2806622222222224, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448432, subwayLine=YUS, stationId=KNG1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448433, subwayLine=YUS, stationId=KNG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=13.944535925925925, timeString=13.94, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448434, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.1063155555555557, timeString=03.11, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448435, subwayLine=YUS, stationId=QUN1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448436, subwayLine=YUS, stationId=QUN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=14.770189259259258, timeString=14.77, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448437, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.860848888888889, timeString=03.86, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448438, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=8.482298888888888, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448439, subwayLine=YUS, stationId=DUN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=15.52472259259259, timeString=15.52, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448440, subwayLine=YUS, stationId=COL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.6118577777777778, timeString=00.61, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448441, subwayLine=YUS, stationId=COL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.727706666666666, timeString=04.73, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448442, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=9.349156666666666, timeString=09.35, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448443, subwayLine=YUS, stationId=WEL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.5295155555555553, timeString=01.53, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448444, subwayLine=YUS, stationId=WEL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.645364444444445, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448445, subwayLine=YUS, stationId=WEL1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=10.266814444444444, timeString=10.27, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448446, subwayLine=YUS, stationId=BLO1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.483862222222222, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448447, subwayLine=YUS, stationId=BLO1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=6.599711111111111, timeString=06.60, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448448, subwayLine=YUS, stationId=BLO1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=11.22116111111111, timeString=11.22, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448449, subwayLine=YUS, stationId=ROS1, trainId=121, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448450, subwayLine=YUS, stationId=ROS1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.8124355555555556, timeString=03.81, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448451, subwayLine=YUS, stationId=ROS1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=7.928284444444444, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448452, subwayLine=YUS, stationId=SUM1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.0294177777777778, timeString=01.03, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448453, subwayLine=YUS, stationId=SUM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.841853333333333, timeString=04.84, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448454, subwayLine=YUS, stationId=SUM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=8.957702222222222, timeString=08.96, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448455, subwayLine=YUS, stationId=STC1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.7518400000000001, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448456, subwayLine=YUS, stationId=STC1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.437577777777778, timeString=02.44, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448457, subwayLine=YUS, stationId=STC1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=6.250013333333333, timeString=06.25, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448458, subwayLine=YUS, stationId=DAV1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.7842755555555554, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448459, subwayLine=YUS, stationId=DAV1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.470013333333333, timeString=04.47, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448460, subwayLine=YUS, stationId=DAV1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=8.28244888888889, timeString=08.28, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448461, subwayLine=YUS, stationId=EGL1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.398457777777778, timeString=04.40, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448462, subwayLine=YUS, stationId=EGL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=6.0841955555555565, timeString=06.08, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448463, subwayLine=YUS, stationId=EGL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=9.896631111111112, timeString=09.90, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448464, subwayLine=YUS, stationId=LAW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.576884444444444, timeString=03.58, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448465, subwayLine=YUS, stationId=LAW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=8.690364444444445, timeString=08.69, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448466, subwayLine=YUS, stationId=LAW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=10.376102222222222, timeString=10.38, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448467, subwayLine=YUS, stationId=YKM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.9518488888888887, timeString=01.95, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448468, subwayLine=YUS, stationId=YKM1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.0915511111111105, timeString=07.09, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448469, subwayLine=YUS, stationId=YKM1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=12.205031111111111, timeString=12.21, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448470, subwayLine=YUS, stationId=SHP1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.5382, timeString=05.54, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448471, subwayLine=YUS, stationId=SHP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.677902222222222, timeString=10.68, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448472, subwayLine=YUS, stationId=SHP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=15.791382222222223, timeString=15.79, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448473, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.0470444444444444, timeString=01.05, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448474, subwayLine=YUS, stationId=NYC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=6.999417777777777, timeString=07.00, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448475, subwayLine=YUS, stationId=NYC1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=12.13912, timeString=12.14, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448476, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448477, subwayLine=YUS, stationId=FIN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=9.606457777777777, timeString=09.61, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448478, subwayLine=YUS, stationId=FIN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=14.74616, timeString=14.75, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448479, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448480, subwayLine=YUS, stationId=FIN2, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=9.606457777777777, timeString=09.61, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448481, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=14.74616, timeString=14.75, trainDestination=FIN1, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448482, subwayLine=YUS, stationId=NYC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.5973777777777778, timeString=01.60, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448483, subwayLine=YUS, stationId=SHP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.058031111111111, timeString=03.06, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448484, subwayLine=YUS, stationId=YKM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.638737777777777, timeString=06.64, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448485, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.15171111111111, timeString=10.15, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448486, subwayLine=YUS, stationId=EGL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.5635111111111113, timeString=01.56, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448487, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.434586666666664, timeString=14.43, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448488, subwayLine=YUS, stationId=DAV2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.24214666666666665, timeString=00.24, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448489, subwayLine=YUS, stationId=DAV2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=3.1731777777777777, timeString=03.17, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448490, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=16.044253333333334, timeString=16.04, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448491, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.2813555555555554, timeString=02.28, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448492, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.212386666666667, timeString=05.21, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448493, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=18.083462222222224, timeString=18.08, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448494, subwayLine=YUS, stationId=SUM2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=3.685564444444444, timeString=03.69, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448495, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.616595555555556, timeString=06.62, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448496, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=19.487671111111112, timeString=19.49, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448497, subwayLine=YUS, stationId=ROS2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=4.704257777777777, timeString=04.70, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448498, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=7.635288888888889, timeString=07.64, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448499, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=20.506364444444444, timeString=20.51, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448500, subwayLine=YUS, stationId=BLO2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=0.2918177777777778, timeString=00.29, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594448501, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=6.032266666666667, timeString=06.03, trainDestination=SHW2, createDate=Sun Sep 17 11:57:44 EDT 2017, systemMessageType=Normal]
