NTASData [id=16593923356, subwayLine=BD, stationId=KEN1, trainId=220, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923357, subwayLine=BD, stationId=KEN1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=1.2120527702786381, timeString=01.21, trainDestination=KEN1, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923358, subwayLine=BD, stationId=KEN1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=6.2565384222910225, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923359, subwayLine=BD, stationId=KEN2, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=1.2120527702786381, timeString=01.21, trainDestination=KEN1, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923360, subwayLine=BD, stationId=KEN2, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=6.2565384222910225, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923361, subwayLine=BD, stationId=KEN2, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=14.104458174613004, timeString=14.10, trainDestination=KEN1, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923362, subwayLine=BD, stationId=WAR2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=0.5588314551083592, timeString=00.56, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923363, subwayLine=BD, stationId=VPK2, trainId=218, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923364, subwayLine=BD, stationId=VPK2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=4.506931690402477, timeString=04.51, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923365, subwayLine=BD, stationId=MST2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=2.2395027863777095, timeString=02.24, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923366, subwayLine=BD, stationId=MST2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=6.746434476780187, timeString=06.75, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923367, subwayLine=BD, stationId=WDB2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=3.9733961609907125, timeString=03.97, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923368, subwayLine=BD, stationId=WDB2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=8.48032785139319, timeString=08.48, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923369, subwayLine=BD, stationId=COX2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=5.2806639009287935, timeString=05.28, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923370, subwayLine=BD, stationId=COX2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=9.78759559133127, timeString=09.79, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923371, subwayLine=BD, stationId=GWD2, trainId=217, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923372, subwayLine=BD, stationId=GWD2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=6.223587120743035, timeString=06.22, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923373, subwayLine=BD, stationId=GWD2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=10.730518811145513, timeString=10.73, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923374, subwayLine=BD, stationId=DON2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=1.1914814860681116, timeString=01.19, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923375, subwayLine=BD, stationId=DON2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=7.415068606811147, timeString=07.42, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923376, subwayLine=BD, stationId=DON2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=11.922000297213623, timeString=11.92, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923377, subwayLine=BD, stationId=PAP2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=2.1219484829721367, timeString=02.12, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923378, subwayLine=BD, stationId=PAP2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=8.345535603715172, timeString=08.35, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923379, subwayLine=BD, stationId=PAP2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=12.85246729411765, timeString=12.85, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923380, subwayLine=BD, stationId=CHE2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=3.149517399380805, timeString=03.15, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923381, subwayLine=BD, stationId=CHE2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=9.37310452012384, timeString=09.37, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923382, subwayLine=BD, stationId=CHE2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=13.880036210526317, timeString=13.88, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923383, subwayLine=BD, stationId=BRD2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=0.8230562526315791, timeString=00.82, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593923384, subwayLine=BD, stationId=BRD2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=4.227573652012384, timeString=04.23, trainDestination=KIP2, createDate=Sun Sep 17 11:18:32 EDT 2017, systemMessageType=Normal]
