NTASData [id=16593498470, subwayLine=BD, stationId=ISL1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=1.3732023232198145, timeString=01.37, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498471, subwayLine=BD, stationId=RYK1, trainId=201, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498472, subwayLine=BD, stationId=RYK1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=3.378109136842106, timeString=03.38, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498473, subwayLine=BD, stationId=OML1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=2.418985634674923, timeString=02.42, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498474, subwayLine=BD, stationId=OML1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=5.7970947715170285, timeString=05.80, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498475, subwayLine=BD, stationId=JNE1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=4.014728173374613, timeString=04.01, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498476, subwayLine=BD, stationId=JNE1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=7.392837310216719, timeString=07.39, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498477, subwayLine=BD, stationId=RUN1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=5.144664594427245, timeString=05.14, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498478, subwayLine=BD, stationId=RUN1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=8.52277373126935, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498479, subwayLine=BD, stationId=HPK1, trainId=222, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498480, subwayLine=BD, stationId=HPK1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=6.369551405572757, timeString=06.37, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498481, subwayLine=BD, stationId=HPK1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=9.747660542414863, timeString=09.75, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498482, subwayLine=BD, stationId=KEL1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=1.2421556656346753, timeString=01.24, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498483, subwayLine=BD, stationId=KEL1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=7.611707071207432, timeString=07.61, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593498484, subwayLine=BD, stationId=KEL1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=10.989816208049538, timeString=10.99, trainDestination=KEN1, createDate=Sun Sep 17 10:46:45 EDT 2017, systemMessageType=Normal]
