NTASData [id=16594069166, subwayLine=YUS, stationId=YKM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=0.5644444444444444, timeString=00.56, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069167, subwayLine=YUS, stationId=YKM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.39696, timeString=05.40, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069168, subwayLine=YUS, stationId=LAW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.077417777777778, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069169, subwayLine=YUS, stationId=LAW2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=8.909933333333335, timeString=08.91, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069170, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.4713333333333334, timeString=03.47, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069171, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.360293333333335, timeString=08.36, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069172, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=13.192808888888887, timeString=13.19, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069173, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.2400844444444443, timeString=01.24, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069174, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.0809999999999995, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069175, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=9.96996, timeString=09.97, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069176, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.279293333333333, timeString=03.28, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069177, subwayLine=YUS, stationId=STC2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=7.120208888888889, timeString=07.12, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069178, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=12.009168888888887, timeString=12.01, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069179, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.683502222222222, timeString=04.68, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069180, subwayLine=YUS, stationId=SUM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=8.524417777777778, timeString=08.52, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069181, subwayLine=YUS, stationId=SUM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=13.413377777777777, timeString=13.41, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069182, subwayLine=YUS, stationId=ROS2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069183, subwayLine=YUS, stationId=ROS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=5.702195555555555, timeString=05.70, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069184, subwayLine=YUS, stationId=ROS2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=9.54311111111111, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069185, subwayLine=YUS, stationId=BLO2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.3280088888888888, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594069186, subwayLine=YUS, stationId=BLO2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=7.030204444444445, timeString=07.03, trainDestination=SHW2, createDate=Sun Sep 17 11:29:09 EDT 2017, systemMessageType=Normal]
