NTASData [id=16593082884, subwayLine=YUS, stationId=LAW1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=3.31724, timeString=03.32, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082885, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.121102222222222, timeString=10.12, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082886, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.818615555555553, timeString=16.82, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082887, subwayLine=YUS, stationId=YKM1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=6.831906666666666, timeString=06.83, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082888, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=13.635768888888888, timeString=13.64, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082889, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=20.333282222222216, timeString=20.33, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082890, subwayLine=YUS, stationId=SHP1, trainId=126, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082891, subwayLine=YUS, stationId=SHP1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=10.418257777777777, timeString=10.42, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082892, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=17.22212, timeString=17.22, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082893, subwayLine=YUS, stationId=NYC1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=1.4612177777777777, timeString=01.46, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082894, subwayLine=YUS, stationId=NYC1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=11.879475555555556, timeString=11.88, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082895, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=18.683337777777776, timeString=18.68, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082896, subwayLine=YUS, stationId=FIN1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082897, subwayLine=YUS, stationId=FIN1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=14.486515555555556, timeString=14.49, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082898, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=21.290377777777778, timeString=21.29, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082899, subwayLine=YUS, stationId=FIN2, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=4.068257777777778, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082900, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=14.486515555555556, timeString=14.49, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082901, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=21.290377777777778, timeString=21.29, trainDestination=FIN1, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082902, subwayLine=YUS, stationId=NYC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.2925777777777776, timeString=01.29, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082903, subwayLine=YUS, stationId=SHP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.7532311111111114, timeString=02.75, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082904, subwayLine=YUS, stationId=YKM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.1599333333333335, timeString=01.16, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082905, subwayLine=YUS, stationId=YKM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.333937777777778, timeString=06.33, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082906, subwayLine=YUS, stationId=LAW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.672906666666667, timeString=04.67, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082907, subwayLine=YUS, stationId=LAW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.846911111111112, timeString=09.85, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082908, subwayLine=YUS, stationId=EGL2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082909, subwayLine=YUS, stationId=EGL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.955782222222224, timeString=08.96, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082910, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.129786666666666, timeString=14.13, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082911, subwayLine=YUS, stationId=DAV2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082912, subwayLine=YUS, stationId=DAV2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=10.565448888888888, timeString=10.57, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082913, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.739453333333334, timeString=15.74, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082914, subwayLine=YUS, stationId=STC2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082915, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=12.604657777777774, timeString=12.60, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082916, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=17.778662222222223, timeString=17.78, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082917, subwayLine=YUS, stationId=SUM2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082918, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=14.008866666666664, timeString=14.01, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082919, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=19.18287111111111, timeString=19.18, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082920, subwayLine=YUS, stationId=ROS2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082921, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=15.02756, timeString=15.03, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082922, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=20.20156444444444, timeString=20.20, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16593082923, subwayLine=YUS, stationId=BLO2, trainId=122, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:16:45 EDT 2017, systemMessageType=Normal]
