NTASData [id=16592881503, subwayLine=YUS, stationId=COL2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=0.4588933333333333, timeString=00.46, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881504, subwayLine=YUS, stationId=COL2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=5.112786666666667, timeString=05.11, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881505, subwayLine=YUS, stationId=COL2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=9.028644444444444, timeString=09.03, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881506, subwayLine=YUS, stationId=DUN2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=1.3257511111111113, timeString=01.33, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881507, subwayLine=YUS, stationId=DUN2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=5.979644444444444, timeString=05.98, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881508, subwayLine=YUS, stationId=DUN2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=9.895502222222223, timeString=09.90, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881509, subwayLine=YUS, stationId=QUN2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=2.082542222222222, timeString=02.08, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881510, subwayLine=YUS, stationId=QUN2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=6.7364355555555555, timeString=06.74, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881511, subwayLine=YUS, stationId=QUN2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=10.652293333333333, timeString=10.65, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881512, subwayLine=YUS, stationId=KNG2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=2.908195555555556, timeString=02.91, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881513, subwayLine=YUS, stationId=KNG2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=7.562088888888889, timeString=07.56, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881514, subwayLine=YUS, stationId=KNG2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=11.477946666666666, timeString=11.48, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881515, subwayLine=YUS, stationId=UNI2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=3.715222222222222, timeString=03.72, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881516, subwayLine=YUS, stationId=UNI2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=8.369115555555556, timeString=08.37, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881517, subwayLine=YUS, stationId=UNI2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=12.284973333333332, timeString=12.28, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881518, subwayLine=YUS, stationId=STA2, trainId=116, trainMessage=Arriving, trainDirection=South, timeInt=0.22352, timeString=00.22, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881519, subwayLine=YUS, stationId=STA2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=4.641911111111112, timeString=04.64, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881520, subwayLine=YUS, stationId=STA2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=9.295804444444444, timeString=09.30, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881521, subwayLine=YUS, stationId=OSG2, trainId=116, trainMessage=Arriving, trainDirection=South, timeInt=0.9187866666666666, timeString=00.92, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16592881522, subwayLine=YUS, stationId=OSG2, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=5.337177777777777, timeString=05.34, trainDestination=MUS2, createDate=Sun Sep 17 10:03:03 EDT 2017, systemMessageType=Normal]
