NTASData [id=16593276274, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=0.21166666666666667, timeString=00.21, trainDestination=MUS2, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276275, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276276, subwayLine=YUS, stationId=MUS1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276277, subwayLine=YUS, stationId=OSG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.4961466666666666, timeString=00.50, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276278, subwayLine=YUS, stationId=STA1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.3299844444444444, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276279, subwayLine=YUS, stationId=UNI1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.2369177777777773, timeString=02.24, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276280, subwayLine=YUS, stationId=KNG1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.5398911111111111, timeString=00.54, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276281, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.031808888888889, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276282, subwayLine=YUS, stationId=QUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.3655444444444442, timeString=01.37, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276283, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.8574622222222223, timeString=03.86, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276284, subwayLine=YUS, stationId=DUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.1200777777777775, timeString=02.12, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276285, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.611995555555556, timeString=04.61, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276286, subwayLine=YUS, stationId=COL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.6118577777777778, timeString=00.61, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276287, subwayLine=YUS, stationId=COL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.986935555555556, timeString=02.99, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276288, subwayLine=YUS, stationId=COL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.478853333333333, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276289, subwayLine=YUS, stationId=WEL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=0.26754666666666665, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276290, subwayLine=YUS, stationId=WEL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=1.5295155555555553, timeString=01.53, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276291, subwayLine=YUS, stationId=WEL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.9045933333333336, timeString=03.90, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276292, subwayLine=YUS, stationId=BLO1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276293, subwayLine=YUS, stationId=BLO1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=1.2218933333333333, timeString=01.22, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276294, subwayLine=YUS, stationId=BLO1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=2.483862222222222, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276295, subwayLine=YUS, stationId=ROS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.3285733333333334, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 10:29:59 EDT 2017, systemMessageType=Normal]
