NTASData [id=16593075867, subwayLine=YUS, stationId=YKM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.778, timeString=01.78, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075868, subwayLine=YUS, stationId=YKM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.988693333333333, timeString=06.99, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075869, subwayLine=YUS, stationId=LAW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.2909733333333335, timeString=05.29, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075870, subwayLine=YUS, stationId=LAW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.501666666666665, timeString=10.50, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075871, subwayLine=YUS, stationId=EGL2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075872, subwayLine=YUS, stationId=EGL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.573848888888888, timeString=09.57, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075873, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.78454222222222, timeString=14.78, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075874, subwayLine=YUS, stationId=DAV2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075875, subwayLine=YUS, stationId=DAV2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=11.183515555555555, timeString=11.18, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075876, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=16.394208888888887, timeString=16.39, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075877, subwayLine=YUS, stationId=STC2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075878, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=13.222724444444442, timeString=13.22, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075879, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=18.433417777777777, timeString=18.43, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075880, subwayLine=YUS, stationId=SUM2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075881, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=14.626933333333332, timeString=14.63, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075882, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=19.837626666666665, timeString=19.84, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593075883, subwayLine=YUS, stationId=ROS2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:16:14 EDT 2017, systemMessageType=Normal]
