NTASData [id=16594586578, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=0.45550666666666667, timeString=00.46, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586579, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.809964444444445, timeString=09.81, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586580, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=19.981995555555553, timeString=19.98, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586581, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.4098533333333334, timeString=01.41, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586582, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.76431111111111, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586583, subwayLine=YUS, stationId=WEL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=20.93634222222222, timeString=20.94, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586584, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=2.3393644444444446, timeString=02.34, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586585, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.69382222222222, timeString=11.69, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586586, subwayLine=YUS, stationId=COL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=21.865853333333334, timeString=21.87, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586587, subwayLine=YUS, stationId=DUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.1552222222222222, timeString=00.16, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586588, subwayLine=YUS, stationId=DUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=3.2062222222222223, timeString=03.21, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586589, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.56068, timeString=12.56, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586590, subwayLine=YUS, stationId=QUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.9120133333333333, timeString=00.91, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586591, subwayLine=YUS, stationId=QUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=3.9630133333333335, timeString=03.96, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586592, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.31747111111111, timeString=13.32, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586593, subwayLine=YUS, stationId=KNG2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.7376666666666667, timeString=01.74, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586594, subwayLine=YUS, stationId=KNG2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.788666666666667, timeString=04.79, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586595, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.143124444444442, timeString=14.14, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586596, subwayLine=YUS, stationId=UNI2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.5446933333333335, timeString=02.54, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586597, subwayLine=YUS, stationId=UNI2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.595693333333333, timeString=05.60, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586598, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.95015111111111, timeString=14.95, trainDestination=SHW2, createDate=Sun Sep 17 12:08:16 EDT 2017, systemMessageType=Normal]
