NTASData [id=16594450397, subwayLine=YUS, stationId=LWW2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=0.8527777777777777, timeString=00.85, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450398, subwayLine=YUS, stationId=LWW2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=11.619291111111112, timeString=11.62, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450399, subwayLine=YUS, stationId=LWW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=15.209053333333333, timeString=15.21, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450400, subwayLine=YUS, stationId=YKD2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=2.879004444444444, timeString=02.88, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450401, subwayLine=YUS, stationId=YKD2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=13.645517777777778, timeString=13.65, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450402, subwayLine=YUS, stationId=YKD2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=17.23528, timeString=17.24, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450403, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450404, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.4154311111111111, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450405, subwayLine=YUS, stationId=WIL2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=4.898457777777778, timeString=04.90, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450406, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450407, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450408, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=3.851277777777778, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450409, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450410, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450411, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=3.851277777777778, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450412, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450413, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450414, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450415, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450416, subwayLine=YUS, stationId=YKD1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450417, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.0154814814814814, timeString=01.02, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450418, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450419, subwayLine=YUS, stationId=LWW1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450420, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.3739703703703707, timeString=02.37, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450421, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450422, subwayLine=YUS, stationId=GCN1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450423, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.194174814814815, timeString=04.19, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450424, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450425, subwayLine=YUS, stationId=EGW1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=6.698157777777777, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450426, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.287648148148148, timeString=02.29, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450427, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=8.893610370370371, timeString=08.89, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594450428, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=10.906808888888888, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 11:57:54 EDT 2017, systemMessageType=Normal]
