NTASData [id=16594001047, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.2776666666666667, timeString=00.28, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001048, subwayLine=YUS, stationId=SCW1, trainId=194, trainMessage=Arriving, trainDirection=North, timeInt=1.6464444444444446, timeString=01.65, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001049, subwayLine=YUS, stationId=SCW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.9774170370370365, timeString=04.98, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001050, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.9022044444444446, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001051, subwayLine=YUS, stationId=DUP1, trainId=194, trainMessage=Arriving, trainDirection=North, timeInt=4.270982222222222, timeString=04.27, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001052, subwayLine=YUS, stationId=DUP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.601954814814815, timeString=07.60, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001053, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.902835555555556, timeString=03.90, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001054, subwayLine=YUS, stationId=SPA1, trainId=194, trainMessage=Arriving, trainDirection=North, timeInt=5.271613333333334, timeString=05.27, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001055, subwayLine=YUS, stationId=SPA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=8.602585925925926, timeString=08.60, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001056, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.0324422222222225, timeString=05.03, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001057, subwayLine=YUS, stationId=SGU1, trainId=194, trainMessage=Arriving, trainDirection=North, timeInt=6.40122, timeString=06.40, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001058, subwayLine=YUS, stationId=SGU1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=9.732192592592591, timeString=09.73, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001059, subwayLine=YUS, stationId=MUS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.2604911111111111, timeString=00.26, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001060, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=6.23443888888889, timeString=06.23, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001061, subwayLine=YUS, stationId=MUS1, trainId=194, trainMessage=Arriving, trainDirection=North, timeInt=7.6032166666666665, timeString=07.60, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001062, subwayLine=YUS, stationId=QPK1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.5230244444444443, timeString=01.52, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001063, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.496972222222222, timeString=07.50, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16594001064, subwayLine=YUS, stationId=QPK1, trainId=194, trainMessage=Arriving, trainDirection=North, timeInt=8.86575, timeString=08.87, trainDestination=FIN1, createDate=Sun Sep 17 11:24:09 EDT 2017, systemMessageType=Normal]
