NTASData [id=16593908242, subwayLine=BD, stationId=KEL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=0.22463665634674926, timeString=00.22, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908243, subwayLine=BD, stationId=KEL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=2.2642736842105267, timeString=02.26, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908244, subwayLine=BD, stationId=KEL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=8.665062969659443, timeString=08.67, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908245, subwayLine=BD, stationId=HPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=1.420364582043344, timeString=01.42, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908246, subwayLine=BD, stationId=HPK2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=3.4600016099071214, timeString=03.46, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908247, subwayLine=BD, stationId=HPK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=9.860790895356038, timeString=09.86, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908248, subwayLine=BD, stationId=RUN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=2.640721857585139, timeString=02.64, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908249, subwayLine=BD, stationId=RUN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=4.680358885448917, timeString=04.68, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908250, subwayLine=BD, stationId=RUN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=11.081148170897833, timeString=11.08, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908251, subwayLine=BD, stationId=JNE2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=3.855587071207431, timeString=03.86, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908252, subwayLine=BD, stationId=JNE2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=5.895224099071209, timeString=05.90, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908253, subwayLine=BD, stationId=JNE2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=12.296013384520124, timeString=12.30, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908254, subwayLine=BD, stationId=OML2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.4592562972136225, timeString=05.46, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908255, subwayLine=BD, stationId=OML2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=7.4988933250774, timeString=07.50, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908256, subwayLine=BD, stationId=OML2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=13.899682610526316, timeString=13.90, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16593908257, subwayLine=BD, stationId=RYK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=7.876509384520125, timeString=07.88, trainDestination=KIP2, createDate=Sun Sep 17 11:17:25 EDT 2017, systemMessageType=Normal]
