NTASData [id=16592848307, subwayLine=BD, stationId=RUN1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=0.7498193238390094, timeString=00.75, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848308, subwayLine=BD, stationId=RUN1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=6.143580066873065, timeString=06.14, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848309, subwayLine=BD, stationId=HPK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=1.9747061349845203, timeString=01.97, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848310, subwayLine=BD, stationId=HPK1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=7.368466878018577, timeString=07.37, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848311, subwayLine=BD, stationId=KEL1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=3.2168618006191956, timeString=03.22, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848312, subwayLine=BD, stationId=KEL1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.610622543653252, timeString=08.61, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848313, subwayLine=BD, stationId=DNW1, trainId=212, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848314, subwayLine=BD, stationId=DNW1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.167003967801858, timeString=04.17, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848315, subwayLine=BD, stationId=DNW1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=9.560764710835914, timeString=09.56, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848316, subwayLine=BD, stationId=LAN1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.4213554179566565, timeString=01.42, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848317, subwayLine=BD, stationId=LAN1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=5.588359385758515, timeString=05.59, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848318, subwayLine=BD, stationId=LAN1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.982120128792571, timeString=10.98, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848319, subwayLine=BD, stationId=DUF1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=2.3008651393188857, timeString=02.30, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848320, subwayLine=BD, stationId=DUF1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.467869107120745, timeString=06.47, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848321, subwayLine=BD, stationId=DUF1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=11.8616298501548, timeString=11.86, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848322, subwayLine=BD, stationId=OSS1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.55066439628483, timeString=03.55, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848323, subwayLine=BD, stationId=OSS1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=7.717668364086688, timeString=07.72, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848324, subwayLine=BD, stationId=OSS1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=13.111429107120745, timeString=13.11, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848325, subwayLine=BD, stationId=CHR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=0.5661919504643964, timeString=00.57, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848326, subwayLine=BD, stationId=CHR1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=4.784140339318887, timeString=04.78, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848327, subwayLine=BD, stationId=CHR1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.951144307120744, timeString=08.95, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848328, subwayLine=BD, stationId=BAT1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=1.5495978947368423, timeString=01.55, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848329, subwayLine=BD, stationId=BAT1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.767546283591331, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848330, subwayLine=BD, stationId=BAT1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=9.934550251393189, timeString=09.93, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848331, subwayLine=BD, stationId=BSP1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=2.4837451393188856, timeString=02.48, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848332, subwayLine=BD, stationId=BSP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=6.701693528173374, timeString=06.70, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848333, subwayLine=BD, stationId=BSP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=10.868697495975233, timeString=10.87, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848334, subwayLine=BD, stationId=SGL1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.3943954179566567, timeString=03.39, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848335, subwayLine=BD, stationId=SGL1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=7.612343806811145, timeString=07.61, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848336, subwayLine=BD, stationId=SGL1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=11.779347774613003, timeString=11.78, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848337, subwayLine=BD, stationId=BAU1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.7332185758513933, timeString=00.73, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848338, subwayLine=BD, stationId=BAU1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=4.486085572755418, timeString=04.49, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848339, subwayLine=BD, stationId=BAU1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=8.704033961609907, timeString=08.70, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848340, subwayLine=BD, stationId=YNG1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=1.5334614241486069, timeString=01.53, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848341, subwayLine=BD, stationId=YNG1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.286328421052632, timeString=05.29, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848342, subwayLine=BD, stationId=YNG1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.50427680990712, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848343, subwayLine=BD, stationId=SHE1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=2.852902291021672, timeString=02.85, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848344, subwayLine=BD, stationId=SHE1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=6.605769287925698, timeString=06.61, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848345, subwayLine=BD, stationId=SHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=10.823717676780186, timeString=10.82, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848346, subwayLine=BD, stationId=CFK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=3.8909457585139324, timeString=03.89, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848347, subwayLine=BD, stationId=CFK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=7.643812755417958, timeString=07.64, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848348, subwayLine=BD, stationId=CFK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.861761144272448, timeString=11.86, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592848349, subwayLine=BD, stationId=BRD1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=1.3195103405572757, timeString=01.32, trainDestination=KEN1, createDate=Sun Sep 17 10:00:40 EDT 2017, systemMessageType=Normal]
