NTASData [id=16593173604, subwayLine=YUS, stationId=UNI2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=0.3302, timeString=00.33, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173692, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.059053333333333, timeString=06.06, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173693, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.499973333333333, timeString=10.50, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173694, subwayLine=YUS, stationId=SUM2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173695, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.463262222222222, timeString=07.46, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173696, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.904182222222223, timeString=11.90, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173697, subwayLine=YUS, stationId=ROS2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.0186933333333332, timeString=01.02, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173698, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.481955555555556, timeString=08.48, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173699, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.922875555555557, timeString=12.92, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173700, subwayLine=YUS, stationId=BLO2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.3467022222222225, timeString=02.35, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173701, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.809964444444445, timeString=09.81, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173702, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.250884444444445, timeString=14.25, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173703, subwayLine=YUS, stationId=WEL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.301048888888889, timeString=03.30, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173704, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=10.76431111111111, timeString=10.76, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173705, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.205231111111113, timeString=15.21, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173706, subwayLine=YUS, stationId=COL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.2305600000000005, timeString=04.23, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173707, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=11.69382222222222, timeString=11.69, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173708, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=16.134742222222222, timeString=16.13, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173709, subwayLine=YUS, stationId=DUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.097417777777778, timeString=05.10, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173710, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=12.56068, timeString=12.56, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173711, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=17.0016, timeString=17.00, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173712, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.8542088888888895, timeString=05.85, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593173713, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=13.31747111111111, timeString=13.32, trainDestination=MUS2, createDate=Sun Sep 17 10:22:51 EDT 2017, systemMessageType=Normal]
