NTASData [id=16593681265, subwayLine=BD, stationId=RUN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=0.3170674922600619, timeString=00.32, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681266, subwayLine=BD, stationId=HPK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=1.5419543034055727, timeString=01.54, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681267, subwayLine=BD, stationId=KEL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.784109969040248, timeString=02.78, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681268, subwayLine=BD, stationId=DNW1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=3.734252136222911, timeString=03.73, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681269, subwayLine=BD, stationId=LAN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=5.155607554179568, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681270, subwayLine=BD, stationId=DUF1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=6.035117275541797, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681271, subwayLine=BD, stationId=OSS1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=7.28491653250774, timeString=07.28, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681272, subwayLine=BD, stationId=CHR1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=8.518392475541797, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681273, subwayLine=BD, stationId=BAT1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=9.501798419814243, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681274, subwayLine=BD, stationId=BSP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=10.435945664396286, timeString=10.44, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681275, subwayLine=BD, stationId=SGL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=11.346595943034055, timeString=11.35, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681276, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=12.438286097832819, timeString=12.44, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681277, subwayLine=BD, stationId=YNG1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=13.23852894613003, timeString=13.24, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681278, subwayLine=BD, stationId=SHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=14.557969813003098, timeString=14.56, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681279, subwayLine=BD, stationId=CFK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=15.596013280495358, timeString=15.60, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681280, subwayLine=BD, stationId=BRD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=17.170523621052634, timeString=17.17, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681281, subwayLine=BD, stationId=CHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=18.20899173250774, timeString=18.21, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681282, subwayLine=BD, stationId=PAP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=19.178101330030962, timeString=19.18, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681283, subwayLine=BD, stationId=DON1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=20.11677811021672, timeString=20.12, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681284, subwayLine=BD, stationId=GWD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=21.246544673684213, timeString=21.25, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681285, subwayLine=BD, stationId=COX1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=22.20079173250774, timeString=22.20, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681286, subwayLine=BD, stationId=WDB1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=23.636160401238392, timeString=23.64, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681287, subwayLine=BD, stationId=MST1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=25.360994704643964, timeString=25.36, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681288, subwayLine=BD, stationId=VPK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=27.536517800619198, timeString=27.54, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681289, subwayLine=BD, stationId=WAR1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=31.47884287801858, timeString=31.48, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681290, subwayLine=BD, stationId=KEN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=36.56024990712075, timeString=36.56, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681291, subwayLine=BD, stationId=KEN2, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=36.56024990712075, timeString=36.56, trainDestination=KEN1, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681292, subwayLine=BD, stationId=KEL2, trainId=209, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681293, subwayLine=BD, stationId=HPK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.1957279256965947, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681294, subwayLine=BD, stationId=RUN2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.41608520123839, timeString=02.42, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681295, subwayLine=BD, stationId=JNE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=3.6309504148606817, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681296, subwayLine=BD, stationId=OML2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=5.234619640866875, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681297, subwayLine=BD, stationId=RYK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.651872728173377, timeString=07.65, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681298, subwayLine=BD, stationId=ISL2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.879366583281735, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681299, subwayLine=BD, stationId=KIP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593681300, subwayLine=BD, stationId=KIP1, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 11:00:57 EDT 2017, systemMessageType=Normal]
