NTASData [id=16594013902, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.26754666666666665, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013916, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=9.787024444444443, timeString=09.79, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013917, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.4405955555555554, timeString=03.44, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013918, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.020479999999999, timeString=07.02, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013919, subwayLine=YUS, stationId=DAV1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=11.81946, timeString=11.82, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013920, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.054777777777778, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013921, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=8.634662222222222, timeString=08.63, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013922, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=13.43364222222222, timeString=13.43, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013923, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013924, subwayLine=YUS, stationId=LAW1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.346684444444444, timeString=09.35, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013925, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=12.926568888888887, timeString=12.93, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013926, subwayLine=YUS, stationId=YKM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=3.514666666666667, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013927, subwayLine=YUS, stationId=YKM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=12.861351111111112, timeString=12.86, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013928, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.441235555555554, timeString=16.44, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013929, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.44139555555555554, timeString=00.44, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013930, subwayLine=YUS, stationId=SHP1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.101017777777777, timeString=07.10, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013931, subwayLine=YUS, stationId=SHP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=16.447702222222222, timeString=16.45, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013932, subwayLine=YUS, stationId=NYC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=1.9026133333333335, timeString=01.90, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013933, subwayLine=YUS, stationId=NYC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=8.562235555555556, timeString=08.56, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013934, subwayLine=YUS, stationId=NYC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=17.90892, timeString=17.91, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013935, subwayLine=YUS, stationId=FIN1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=0.6982177777777778, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013936, subwayLine=YUS, stationId=FIN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.5096533333333335, timeString=04.51, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013937, subwayLine=YUS, stationId=FIN1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=11.169275555555554, timeString=11.17, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013938, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013939, subwayLine=YUS, stationId=FIN2, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=0.6982177777777778, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013940, subwayLine=YUS, stationId=FIN2, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.5096533333333335, timeString=04.51, trainDestination=FIN1, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013941, subwayLine=YUS, stationId=NYC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=0.3556, timeString=00.36, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013942, subwayLine=YUS, stationId=SHP2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.8162533333333335, timeString=01.82, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013943, subwayLine=YUS, stationId=YKM2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013944, subwayLine=YUS, stationId=YKM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.39696, timeString=05.40, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013945, subwayLine=YUS, stationId=LAW2, trainId=109, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013946, subwayLine=YUS, stationId=LAW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.512973333333333, timeString=03.51, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013947, subwayLine=YUS, stationId=LAW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.909933333333335, timeString=08.91, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013948, subwayLine=YUS, stationId=EGL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013949, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=7.795848888888889, timeString=07.80, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013950, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=13.192808888888887, timeString=13.19, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013951, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013952, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=9.405515555555555, timeString=09.41, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013953, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=14.802475555555556, timeString=14.80, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013954, subwayLine=YUS, stationId=STC2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.784208888888889, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013955, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=7.931751111111111, timeString=07.93, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013956, subwayLine=YUS, stationId=STC2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=11.444724444444443, timeString=11.44, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013957, subwayLine=YUS, stationId=SUM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.1884177777777776, timeString=03.19, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013958, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=9.33596, timeString=09.34, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013959, subwayLine=YUS, stationId=SUM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=12.848933333333331, timeString=12.85, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013960, subwayLine=YUS, stationId=ROS2, trainId=107, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013961, subwayLine=YUS, stationId=ROS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=4.207111111111111, timeString=04.21, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013962, subwayLine=YUS, stationId=ROS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=10.354653333333335, timeString=10.35, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013963, subwayLine=YUS, stationId=BLO2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=1.3280088888888888, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013964, subwayLine=YUS, stationId=BLO2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.53512, timeString=05.54, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013965, subwayLine=YUS, stationId=BLO2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=11.682662222222222, timeString=11.68, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013966, subwayLine=YUS, stationId=WEL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.2823555555555552, timeString=02.28, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013967, subwayLine=YUS, stationId=WEL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=6.489466666666667, timeString=06.49, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013968, subwayLine=YUS, stationId=WEL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=12.63700888888889, timeString=12.64, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013969, subwayLine=YUS, stationId=COL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.211866666666667, timeString=03.21, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013970, subwayLine=YUS, stationId=COL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=7.418977777777778, timeString=07.42, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013971, subwayLine=YUS, stationId=COL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=13.56652, timeString=13.57, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013972, subwayLine=YUS, stationId=DUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.078724444444445, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013973, subwayLine=YUS, stationId=DUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=8.285835555555556, timeString=08.29, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013974, subwayLine=YUS, stationId=DUN2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=14.433377777777778, timeString=14.43, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013975, subwayLine=YUS, stationId=QUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.835515555555555, timeString=04.84, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013976, subwayLine=YUS, stationId=QUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=9.042626666666667, timeString=09.04, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013977, subwayLine=YUS, stationId=QUN2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=15.190168888888888, timeString=15.19, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013978, subwayLine=YUS, stationId=KNG2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013979, subwayLine=YUS, stationId=KNG2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.66116888888889, timeString=05.66, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013980, subwayLine=YUS, stationId=KNG2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=9.86828, timeString=09.87, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013981, subwayLine=YUS, stationId=UNI2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.8070266666666667, timeString=00.81, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013982, subwayLine=YUS, stationId=UNI2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.468195555555555, timeString=06.47, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013983, subwayLine=YUS, stationId=UNI2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=10.675306666666668, timeString=10.68, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013984, subwayLine=YUS, stationId=STA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.7337155555555555, timeString=01.73, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013985, subwayLine=YUS, stationId=STA2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.394884444444443, timeString=07.39, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013986, subwayLine=YUS, stationId=STA2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=11.601995555555556, timeString=11.60, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013987, subwayLine=YUS, stationId=OSG2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.4289822222222224, timeString=02.43, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013988, subwayLine=YUS, stationId=OSG2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=8.09015111111111, timeString=08.09, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013989, subwayLine=YUS, stationId=OSG2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.297262222222221, timeString=12.30, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013990, subwayLine=YUS, stationId=STP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.182951111111111, timeString=03.18, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013991, subwayLine=YUS, stationId=STP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=8.84412, timeString=08.84, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013992, subwayLine=YUS, stationId=STP2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=13.051231111111107, timeString=13.05, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013993, subwayLine=YUS, stationId=QPK2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.8873066666666667, timeString=00.89, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013994, subwayLine=YUS, stationId=QPK2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=4.325257777777778, timeString=04.33, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013995, subwayLine=YUS, stationId=QPK2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=9.986426666666667, timeString=09.99, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013996, subwayLine=YUS, stationId=MUS2, trainId=104, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013997, subwayLine=YUS, stationId=MUS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.14984, timeString=02.15, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013998, subwayLine=YUS, stationId=MUS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.587791111111111, timeString=05.59, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594013999, subwayLine=YUS, stationId=SGU2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.1595222222222223, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014000, subwayLine=YUS, stationId=SGU2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=3.309362222222222, timeString=03.31, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014001, subwayLine=YUS, stationId=SGU2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.747313333333333, timeString=06.75, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014002, subwayLine=YUS, stationId=SPA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.3272288888888886, timeString=02.33, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014003, subwayLine=YUS, stationId=SPA2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.477068888888889, timeString=04.48, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014004, subwayLine=YUS, stationId=SPA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.91502, timeString=07.92, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014005, subwayLine=YUS, stationId=DUP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.3250377777777778, timeString=03.33, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014006, subwayLine=YUS, stationId=DUP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.4748777777777775, timeString=05.47, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014007, subwayLine=YUS, stationId=DUP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.912828888888887, timeString=08.91, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014008, subwayLine=YUS, stationId=SCW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.9495755555555565, timeString=05.95, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014009, subwayLine=YUS, stationId=SCW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=8.099415555555556, timeString=08.10, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014010, subwayLine=YUS, stationId=SCW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=11.537366666666665, timeString=11.54, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594014011, subwayLine=YUS, stationId=EGW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=10.762746666666667, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 11:25:03 EDT 2017, systemMessageType=Normal]
