NTASData [id=16593842021, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.5621866666666667, timeString=00.56, trainDestination=SHW2, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842022, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.507194074074075, timeString=07.51, trainDestination=SHW2, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842023, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.316383703703705, timeString=12.32, trainDestination=SHW2, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842024, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842025, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.1653148148148147, timeString=02.17, trainDestination=SHW2, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842026, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.413464444444444, timeString=04.41, trainDestination=SHW2, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842027, subwayLine=YUS, stationId=SHW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842028, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.1653148148148147, timeString=02.17, trainDestination=SHW2, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842029, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.413464444444444, timeString=04.41, trainDestination=SHW2, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842030, subwayLine=YUS, stationId=WIL1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842031, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=0.7051095407407407, timeString=00.71, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842032, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=2.400053985185185, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842033, subwayLine=YUS, stationId=YKD1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842034, subwayLine=YUS, stationId=YKD1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842035, subwayLine=YUS, stationId=YKD1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=2.015502222222222, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842036, subwayLine=YUS, stationId=LWW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.0183244444444446, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842037, subwayLine=YUS, stationId=LWW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842038, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=4.033826666666666, timeString=04.03, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842039, subwayLine=YUS, stationId=GCN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.3768133333333337, timeString=03.38, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842040, subwayLine=YUS, stationId=GCN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842041, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=5.392315555555555, timeString=05.39, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842042, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.197017777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842043, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593842044, subwayLine=YUS, stationId=EGW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=7.21252, timeString=07.21, trainDestination=FIN1, createDate=Sun Sep 17 11:12:37 EDT 2017, systemMessageType=Normal]
