NTASData [id=16594668631, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668632, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=9.853590604026845, timeString=09.85, trainDestination=YIE2, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668633, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668634, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=9.853590604026845, timeString=09.85, trainDestination=YIE2, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668635, subwayLine=SHEP, stationId=BYV1, trainId=464, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668636, subwayLine=SHEP, stationId=BSS1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=1.787214765100671, timeString=01.79, trainDestination=DML1, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668637, subwayLine=SHEP, stationId=LES1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=3.37510067114094, timeString=03.38, trainDestination=DML1, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668638, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=0.21140939597315436, timeString=00.21, trainDestination=DML1, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668639, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668640, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=0.21140939597315436, timeString=00.21, trainDestination=DML1, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668641, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668642, subwayLine=SHEP, stationId=LES2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=2.325503355704698, timeString=02.33, trainDestination=YIE2, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668643, subwayLine=SHEP, stationId=BSS2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=3.921442953020134, timeString=03.92, trainDestination=YIE2, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594668644, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=5.712684563758389, timeString=05.71, trainDestination=YIE2, createDate=Sun Sep 17 12:14:39 EDT 2017, systemMessageType=Normal]
