NTASData [id=16593370799, subwayLine=BD, stationId=KIP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.34877424148606817, timeString=00.35, trainDestination=KIP2, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370800, subwayLine=BD, stationId=KIP2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.5323985139318888, timeString=01.53, trainDestination=KIP2, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370801, subwayLine=BD, stationId=KIP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.993145426625388, timeString=06.99, trainDestination=KIP2, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370802, subwayLine=BD, stationId=KIP1, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.34877424148606817, timeString=00.35, trainDestination=KIP2, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370803, subwayLine=BD, stationId=KIP1, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.5323985139318888, timeString=01.53, trainDestination=KIP2, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370804, subwayLine=BD, stationId=KIP1, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.993145426625388, timeString=06.99, trainDestination=KIP2, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370805, subwayLine=BD, stationId=ISL1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=1.0334871529411767, timeString=01.03, trainDestination=KEN1, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370806, subwayLine=BD, stationId=RYK1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=3.0383939665634676, timeString=03.04, trainDestination=KEN1, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370807, subwayLine=BD, stationId=OML1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=1.7557612383900931, timeString=01.76, trainDestination=KEN1, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370808, subwayLine=BD, stationId=OML1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=5.45737960123839, timeString=05.46, trainDestination=KEN1, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593370809, subwayLine=BD, stationId=JNE1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=3.3515037770897838, timeString=03.35, trainDestination=KEN1, createDate=Sun Sep 17 10:37:05 EDT 2017, systemMessageType=Normal]
