NTASData [id=16592968937, subwayLine=BD, stationId=JNE1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=0.23949919504643966, timeString=00.24, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968938, subwayLine=BD, stationId=JNE1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=6.78135000371517, timeString=06.78, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968939, subwayLine=BD, stationId=RUN1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=1.369435616099071, timeString=01.37, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968940, subwayLine=BD, stationId=RUN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=7.911286424767802, timeString=07.91, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968941, subwayLine=BD, stationId=HPK1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=2.594322427244582, timeString=02.59, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968942, subwayLine=BD, stationId=HPK1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=9.136173235913313, timeString=09.14, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968943, subwayLine=BD, stationId=KEL1, trainId=214, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968944, subwayLine=BD, stationId=KEL1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.8364780928792572, timeString=03.84, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968945, subwayLine=BD, stationId=KEL1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=10.378328901547988, timeString=10.38, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968946, subwayLine=BD, stationId=DNW1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=0.9501421671826626, timeString=00.95, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968947, subwayLine=BD, stationId=DNW1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=4.78662026006192, timeString=04.79, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968948, subwayLine=BD, stationId=DNW1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=11.328471068730652, timeString=11.33, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968949, subwayLine=BD, stationId=LAN1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=2.371497585139319, timeString=02.37, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968950, subwayLine=BD, stationId=LAN1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=6.2079756780185775, timeString=06.21, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968951, subwayLine=BD, stationId=LAN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=12.749826486687308, timeString=12.75, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16592968952, subwayLine=BD, stationId=DUF1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=3.2510073065015486, timeString=03.25, trainDestination=KEN1, createDate=Sun Sep 17 10:09:04 EDT 2017, systemMessageType=Normal]
