NTASData [id=16593065944, subwayLine=YUS, stationId=MUS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.11204222222222222, timeString=00.11, trainDestination=MUS1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065945, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065946, subwayLine=YUS, stationId=MUS1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=1.48563, timeString=01.49, trainDestination=MUS1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065947, subwayLine=YUS, stationId=STA1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=0.5788377777777778, timeString=00.58, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065948, subwayLine=YUS, stationId=UNI1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.27107444444444445, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065949, subwayLine=YUS, stationId=UNI1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.4857711111111112, timeString=01.49, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065950, subwayLine=YUS, stationId=KNG1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.0659655555555556, timeString=01.07, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065951, subwayLine=YUS, stationId=KNG1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.2806622222222224, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065952, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.891618888888889, timeString=01.89, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065953, subwayLine=YUS, stationId=QUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.1063155555555557, timeString=03.11, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065954, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.6461522222222222, timeString=02.65, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065955, subwayLine=YUS, stationId=DUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.860848888888889, timeString=03.86, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065956, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.51301, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065957, subwayLine=YUS, stationId=COL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=4.727706666666666, timeString=04.73, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065958, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.430667777777778, timeString=04.43, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065959, subwayLine=YUS, stationId=WEL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=5.645364444444445, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065960, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.385014444444444, timeString=05.39, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065961, subwayLine=YUS, stationId=BLO1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=6.599711111111111, timeString=06.60, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065962, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.88392, timeString=00.88, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065963, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.713587777777779, timeString=06.71, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065964, subwayLine=YUS, stationId=ROS1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.928284444444444, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593065965, subwayLine=YUS, stationId=SUM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.913337777777778, timeString=01.91, trainDestination=FIN1, createDate=Sun Sep 17 10:15:36 EDT 2017, systemMessageType=Normal]
