NTASData [id=16594382199, subwayLine=BD, stationId=DON1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=0.6836767801857586, timeString=00.68, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382200, subwayLine=BD, stationId=DON1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=4.520764829721363, timeString=04.52, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382201, subwayLine=BD, stationId=DON1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=8.770182167182663, timeString=08.77, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382202, subwayLine=BD, stationId=GWD1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=1.813443343653251, timeString=01.81, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382203, subwayLine=BD, stationId=GWD1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.650531393188855, timeString=05.65, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382204, subwayLine=BD, stationId=GWD1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=9.899948730650156, timeString=09.90, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382205, subwayLine=BD, stationId=COX1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=2.7676904024767808, timeString=02.77, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382206, subwayLine=BD, stationId=COX1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=6.6047784520123844, timeString=06.60, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382207, subwayLine=BD, stationId=COX1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=10.854195789473685, timeString=10.85, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382208, subwayLine=BD, stationId=WDB1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=4.203059071207431, timeString=04.20, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382209, subwayLine=BD, stationId=WDB1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=8.040147120743034, timeString=08.04, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382210, subwayLine=BD, stationId=WDB1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=12.289564458204335, timeString=12.29, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382211, subwayLine=BD, stationId=MST1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=0.830037399380805, timeString=00.83, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382212, subwayLine=BD, stationId=MST1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=5.927893374613003, timeString=05.93, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382213, subwayLine=BD, stationId=MST1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=9.764981424148607, timeString=09.76, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382214, subwayLine=BD, stationId=VPK1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=3.0055604953560375, timeString=03.01, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382215, subwayLine=BD, stationId=VPK1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=8.103416470588236, timeString=08.10, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382216, subwayLine=BD, stationId=VPK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=11.94050452012384, timeString=11.94, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382217, subwayLine=BD, stationId=WAR1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=1.1751313931888545, timeString=01.18, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382218, subwayLine=BD, stationId=WAR1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=6.9478855727554185, timeString=06.95, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382219, subwayLine=BD, stationId=WAR1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=12.045741547987618, timeString=12.05, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382220, subwayLine=BD, stationId=KEN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.3959380309597524, timeString=00.40, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382221, subwayLine=BD, stationId=KEN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=6.2565384222910225, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382222, subwayLine=BD, stationId=KEN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=12.029292601857588, timeString=12.03, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382223, subwayLine=BD, stationId=KEN2, trainId=205, trainMessage=Delayed, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382224, subwayLine=BD, stationId=KEN2, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.3959380309597524, timeString=00.40, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382225, subwayLine=BD, stationId=KEN2, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=6.2565384222910225, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382226, subwayLine=BD, stationId=WAR2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=1.5747666575851396, timeString=01.57, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382227, subwayLine=BD, stationId=VPK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=5.522866892879257, timeString=05.52, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382228, subwayLine=BD, stationId=MST2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=1.6697000619195048, timeString=01.67, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382229, subwayLine=BD, stationId=MST2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=7.762369679256967, timeString=07.76, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382230, subwayLine=BD, stationId=WDB2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=3.4035934365325082, timeString=03.40, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382231, subwayLine=BD, stationId=WDB2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=9.49626305386997, timeString=09.50, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382232, subwayLine=BD, stationId=COX2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=4.710861176470589, timeString=04.71, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382233, subwayLine=BD, stationId=COX2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=10.80353079380805, timeString=10.80, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382234, subwayLine=BD, stationId=GWD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=5.65378439628483, timeString=05.65, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382235, subwayLine=BD, stationId=GWD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=11.746454013622294, timeString=11.75, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382236, subwayLine=BD, stationId=DON2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=0.07530352941176473, timeString=00.08, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382237, subwayLine=BD, stationId=DON2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.845265882352942, timeString=06.85, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382238, subwayLine=BD, stationId=DON2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=12.937935499690404, timeString=12.94, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382239, subwayLine=BD, stationId=PAP2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.0057705263157897, timeString=01.01, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382240, subwayLine=BD, stationId=PAP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.775732879256967, timeString=07.78, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382241, subwayLine=BD, stationId=PAP2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=13.86840249659443, timeString=13.87, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382242, subwayLine=BD, stationId=CHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=2.0333394427244587, timeString=02.03, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382243, subwayLine=BD, stationId=CHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=8.803301795665636, timeString=08.80, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382244, subwayLine=BD, stationId=CHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=14.895971413003096, timeString=14.90, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382245, subwayLine=BD, stationId=BRD2, trainId=201, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382246, subwayLine=BD, stationId=BRD2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.1113956953560375, timeString=03.11, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382247, subwayLine=BD, stationId=BRD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.881358048297216, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382248, subwayLine=BD, stationId=CFK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=1.3638869349845204, timeString=01.36, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382249, subwayLine=BD, stationId=CFK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=4.475282630340558, timeString=04.48, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382250, subwayLine=BD, stationId=CFK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=11.245244983281735, timeString=11.25, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382251, subwayLine=BD, stationId=SHE2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=2.326626873065016, timeString=02.33, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382252, subwayLine=BD, stationId=SHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=5.438022568421053, timeString=05.44, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382253, subwayLine=BD, stationId=SHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=12.20798492136223, timeString=12.21, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382254, subwayLine=BD, stationId=YNG2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=3.6840026006191957, timeString=03.68, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382255, subwayLine=BD, stationId=YNG2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=6.795398295975232, timeString=06.80, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382256, subwayLine=BD, stationId=YNG2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=13.565360648916409, timeString=13.57, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382257, subwayLine=BD, stationId=BAU2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382258, subwayLine=BD, stationId=BAU2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.474478637770899, timeString=04.47, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382259, subwayLine=BD, stationId=BAU2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.585874333126936, timeString=07.59, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594382260, subwayLine=BD, stationId=SGL2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=1.1280679876160993, timeString=01.13, trainDestination=KIP2, createDate=Sun Sep 17 11:52:25 EDT 2017, systemMessageType=Normal]
