NTASData [id=16594189151, subwayLine=BD, stationId=LAN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.39067244582043353, timeString=00.39, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189152, subwayLine=BD, stationId=LAN1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.155607554179568, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189153, subwayLine=BD, stationId=LAN1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.73311146996904, timeString=11.73, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189154, subwayLine=BD, stationId=DUF1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=1.2701821671826625, timeString=01.27, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189155, subwayLine=BD, stationId=DUF1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=6.035117275541797, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189156, subwayLine=BD, stationId=DUF1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=12.61262119133127, timeString=12.61, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189157, subwayLine=BD, stationId=OSS1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=2.5199814241486074, timeString=02.52, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189158, subwayLine=BD, stationId=OSS1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=7.28491653250774, timeString=07.28, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189159, subwayLine=BD, stationId=OSS1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=13.862420448297215, timeString=13.86, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189160, subwayLine=BD, stationId=CHR1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=0.7066075541795667, timeString=00.71, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189161, subwayLine=BD, stationId=CHR1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=3.753457367182663, timeString=03.75, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189162, subwayLine=BD, stationId=CHR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=8.518392475541797, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189163, subwayLine=BD, stationId=BAT1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=1.6900134984520125, timeString=01.69, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189164, subwayLine=BD, stationId=BAT1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=4.736863311455108, timeString=04.74, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189165, subwayLine=BD, stationId=BAT1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=9.501798419814243, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189166, subwayLine=BD, stationId=BSP1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=2.6241607430340563, timeString=02.62, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189167, subwayLine=BD, stationId=BSP1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.671010556037151, timeString=05.67, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189168, subwayLine=BD, stationId=BSP1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=10.435945664396286, timeString=10.44, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189169, subwayLine=BD, stationId=SGL1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=3.534811021671827, timeString=03.53, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189170, subwayLine=BD, stationId=SGL1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=6.581660834674922, timeString=06.58, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189171, subwayLine=BD, stationId=SGL1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=11.346595943034055, timeString=11.35, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189172, subwayLine=BD, stationId=BAU1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=0.5776573374613003, timeString=00.58, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189173, subwayLine=BD, stationId=BAU1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=4.626501176470589, timeString=04.63, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189174, subwayLine=BD, stationId=BAU1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=7.673350989473684, timeString=07.67, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189175, subwayLine=BD, stationId=YNG1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=1.3779001857585143, timeString=01.38, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189176, subwayLine=BD, stationId=YNG1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=5.426744024767803, timeString=05.43, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189177, subwayLine=BD, stationId=YNG1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=8.473593837770897, timeString=08.47, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189178, subwayLine=BD, stationId=SHE1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=2.697341052631579, timeString=02.70, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189179, subwayLine=BD, stationId=SHE1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.746184891640867, timeString=06.75, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189180, subwayLine=BD, stationId=SHE1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=9.793034704643963, timeString=09.79, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189181, subwayLine=BD, stationId=CFK1, trainId=207, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189182, subwayLine=BD, stationId=CFK1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=3.7353845201238394, timeString=03.74, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189183, subwayLine=BD, stationId=CFK1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=7.784228359133127, timeString=07.78, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189184, subwayLine=BD, stationId=BRD1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=1.5745103405572758, timeString=01.57, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189185, subwayLine=BD, stationId=BRD1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=5.309894860681116, timeString=05.31, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189186, subwayLine=BD, stationId=BRD1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=9.358738699690404, timeString=09.36, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189187, subwayLine=BD, stationId=CHE1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=2.612978452012384, timeString=02.61, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189188, subwayLine=BD, stationId=CHE1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=6.348362972136224, timeString=06.35, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189189, subwayLine=BD, stationId=CHE1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=10.397206811145512, timeString=10.40, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189190, subwayLine=BD, stationId=PAP1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=3.5820880495356042, timeString=03.58, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189191, subwayLine=BD, stationId=PAP1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=7.317472569659444, timeString=07.32, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189192, subwayLine=BD, stationId=PAP1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=11.366316408668732, timeString=11.37, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189193, subwayLine=BD, stationId=DON1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.35103900928792575, timeString=00.35, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189194, subwayLine=BD, stationId=DON1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=4.520764829721363, timeString=04.52, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189195, subwayLine=BD, stationId=DON1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=8.256149349845202, timeString=08.26, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189196, subwayLine=BD, stationId=GWD1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=1.4808055727554184, timeString=01.48, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189197, subwayLine=BD, stationId=GWD1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=5.650531393188855, timeString=05.65, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189198, subwayLine=BD, stationId=GWD1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=9.385915913312695, timeString=09.39, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189199, subwayLine=BD, stationId=COX1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=2.435052631578948, timeString=02.44, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189200, subwayLine=BD, stationId=COX1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=6.6047784520123844, timeString=06.60, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189201, subwayLine=BD, stationId=COX1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=10.340162972136225, timeString=10.34, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189202, subwayLine=BD, stationId=WDB1, trainId=205, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189203, subwayLine=BD, stationId=WDB1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=3.870421300309598, timeString=03.87, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189204, subwayLine=BD, stationId=WDB1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=8.040147120743034, timeString=08.04, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594189205, subwayLine=BD, stationId=MST1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=1.724834303405573, timeString=01.72, trainDestination=KEN1, createDate=Sun Sep 17 11:38:04 EDT 2017, systemMessageType=Normal]
