NTASData [id=16593129523, subwayLine=YUS, stationId=STC2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.4494933333333333, timeString=01.45, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129524, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.286417777777778, timeString=09.29, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129525, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.770431111111108, timeString=14.77, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129526, subwayLine=YUS, stationId=SUM2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.853702222222222, timeString=02.85, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129527, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=10.690626666666667, timeString=10.69, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129528, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=16.174639999999997, timeString=16.17, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129529, subwayLine=YUS, stationId=ROS2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.8723955555555554, timeString=03.87, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129530, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=11.709320000000002, timeString=11.71, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129531, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=17.19333333333333, timeString=17.19, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129532, subwayLine=YUS, stationId=BLO2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.200404444444445, timeString=05.20, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129533, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=13.037328888888888, timeString=13.04, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129534, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=18.52134222222222, timeString=18.52, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129535, subwayLine=YUS, stationId=WEL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=6.154751111111111, timeString=06.15, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129536, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=13.991675555555558, timeString=13.99, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129537, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=19.475688888888886, timeString=19.48, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129538, subwayLine=YUS, stationId=COL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=7.084262222222222, timeString=07.08, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129539, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=14.921186666666665, timeString=14.92, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129540, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=20.405199999999997, timeString=20.41, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129541, subwayLine=YUS, stationId=DUN2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=0.39398222222222223, timeString=00.39, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129542, subwayLine=YUS, stationId=DUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=7.9511199999999995, timeString=07.95, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129543, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=15.788044444444445, timeString=15.79, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129544, subwayLine=YUS, stationId=QUN2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=1.1507733333333334, timeString=01.15, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129545, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=8.70791111111111, timeString=08.71, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593129546, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=16.544835555555554, timeString=16.54, trainDestination=MUS2, createDate=Sun Sep 17 10:19:52 EDT 2017, systemMessageType=Normal]
