NTASData [id=16593945713, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.8368688, timeString=00.84, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945714, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.400053985185185, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945715, subwayLine=YUS, stationId=WIL1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.1948502814814814, timeString=03.19, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945716, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.3716, timeString=01.37, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945717, subwayLine=YUS, stationId=YKD1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.852371022222222, timeString=02.85, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945718, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.415556207407407, timeString=04.42, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945719, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945720, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.389924444444444, timeString=03.39, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945721, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.870695466666667, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945722, subwayLine=YUS, stationId=GCN1, trainId=534, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945723, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945724, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.748413333333333, timeString=04.75, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945725, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.2779814814814815, timeString=00.28, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593945726, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=1.8202044444444447, timeString=01.82, trainDestination=FIN1, createDate=Sun Sep 17 11:20:08 EDT 2017, systemMessageType=Normal]
