NTASData [id=16593130031, subwayLine=YUS, stationId=YKM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.9915555555555557, timeString=02.99, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130032, subwayLine=YUS, stationId=LAW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130033, subwayLine=YUS, stationId=LAW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.504528888888889, timeString=06.50, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130034, subwayLine=YUS, stationId=EGL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.637542222222222, timeString=05.64, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130035, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.787404444444444, timeString=10.79, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130036, subwayLine=YUS, stationId=DAV2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.247208888888888, timeString=07.25, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130037, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.397071111111112, timeString=12.40, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130038, subwayLine=YUS, stationId=STC2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.4494933333333333, timeString=01.45, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130039, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.286417777777778, timeString=09.29, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130040, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.436279999999998, timeString=14.44, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16593130041, subwayLine=YUS, stationId=SUM2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.853702222222222, timeString=02.85, trainDestination=MUS2, createDate=Sun Sep 17 10:19:54 EDT 2017, systemMessageType=Normal]
