NTASData [id=16594554940, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.24835555555555555, timeString=00.25, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554941, subwayLine=YUS, stationId=LAW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.897342222222223, timeString=10.90, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554942, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.531231111111111, timeString=04.53, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554943, subwayLine=YUS, stationId=EGL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=15.180217777777775, timeString=15.18, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554944, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.140897777777777, timeString=06.14, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554945, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=16.789884444444443, timeString=16.79, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554946, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.180106666666667, timeString=08.18, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554947, subwayLine=YUS, stationId=STC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=18.829093333333333, timeString=18.83, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554948, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554949, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.584315555555555, timeString=09.58, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554950, subwayLine=YUS, stationId=SUM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=20.23330222222222, timeString=20.23, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554951, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.0186933333333332, timeString=01.02, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554952, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.60300888888889, timeString=10.60, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554953, subwayLine=YUS, stationId=ROS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=21.251995555555553, timeString=21.25, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554954, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=2.3467022222222225, timeString=02.35, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554955, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.931017777777777, timeString=11.93, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594554956, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=22.58000444444444, timeString=22.58, trainDestination=SHW2, createDate=Sun Sep 17 12:06:01 EDT 2017, systemMessageType=Normal]
