NTASData [id=16593433065, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433116, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.06116, timeString=03.06, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433117, subwayLine=YUS, stationId=STA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.91424, timeString=08.91, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433118, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.6952666666666667, timeString=00.70, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433119, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.7564266666666666, timeString=03.76, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433120, subwayLine=YUS, stationId=OSG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.609506666666666, timeString=09.61, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433121, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.4492355555555556, timeString=01.45, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433122, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.510395555555555, timeString=04.51, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433123, subwayLine=YUS, stationId=STP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.363475555555555, timeString=10.36, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433124, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.591542222222222, timeString=02.59, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433125, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.6527022222222225, timeString=05.65, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433126, subwayLine=YUS, stationId=QPK2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.505782222222223, timeString=11.51, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433127, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433128, subwayLine=YUS, stationId=MUS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.8540755555555553, timeString=03.85, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433129, subwayLine=YUS, stationId=MUS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.9152355555555545, timeString=06.92, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433130, subwayLine=YUS, stationId=MUS1, trainId=111, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433131, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433132, subwayLine=YUS, stationId=MUS1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.8540755555555553, timeString=03.85, trainDestination=MUS2, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433133, subwayLine=YUS, stationId=KNG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.3781777777777778, timeString=00.38, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433134, subwayLine=YUS, stationId=QUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.203831111111111, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433135, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.49953333333333333, timeString=00.50, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433136, subwayLine=YUS, stationId=DUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.9583644444444446, timeString=01.96, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433137, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.3663911111111111, timeString=01.37, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433138, subwayLine=YUS, stationId=COL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.8252222222222225, timeString=02.83, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433139, subwayLine=YUS, stationId=WEL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.284048888888889, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433140, subwayLine=YUS, stationId=WEL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=3.74288, timeString=03.74, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433141, subwayLine=YUS, stationId=BLO1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.238395555555556, timeString=03.24, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433142, subwayLine=YUS, stationId=BLO1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.697226666666666, timeString=04.70, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433143, subwayLine=YUS, stationId=ROS1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.566968888888889, timeString=04.57, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433144, subwayLine=YUS, stationId=ROS1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=6.0258, timeString=06.03, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433145, subwayLine=YUS, stationId=SUM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.56896, timeString=00.57, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433146, subwayLine=YUS, stationId=SUM1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=5.5963866666666675, timeString=05.60, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433147, subwayLine=YUS, stationId=SUM1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=7.055217777777777, timeString=07.06, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433148, subwayLine=YUS, stationId=STC1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.9771199999999998, timeString=01.98, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433149, subwayLine=YUS, stationId=STC1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.004546666666666, timeString=07.00, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433150, subwayLine=YUS, stationId=STC1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=8.463377777777778, timeString=08.46, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433151, subwayLine=YUS, stationId=DAV1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.7774355555555557, timeString=01.78, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433152, subwayLine=YUS, stationId=DAV1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.009555555555556, timeString=04.01, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433153, subwayLine=YUS, stationId=DAV1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=9.036982222222223, timeString=09.04, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433154, subwayLine=YUS, stationId=EGL1, trainId=5, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433155, subwayLine=YUS, stationId=EGL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.6835422222222222, timeString=00.68, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433156, subwayLine=YUS, stationId=EGL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.391617777777778, timeString=03.39, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433157, subwayLine=YUS, stationId=LAW1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=4.291906666666667, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433158, subwayLine=YUS, stationId=LAW1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=4.975448888888889, timeString=04.98, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433159, subwayLine=YUS, stationId=LAW1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=7.683524444444444, timeString=07.68, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433160, subwayLine=YUS, stationId=YKM1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=7.806573333333333, timeString=07.81, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433161, subwayLine=YUS, stationId=YKM1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=8.490115555555555, timeString=08.49, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433162, subwayLine=YUS, stationId=YKM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=11.198191111111113, timeString=11.20, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433163, subwayLine=YUS, stationId=SHP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.0895733333333335, timeString=02.09, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433164, subwayLine=YUS, stationId=SHP1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=11.392924444444445, timeString=11.39, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593433165, subwayLine=YUS, stationId=SHP1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=12.076466666666667, timeString=12.08, trainDestination=FIN1, createDate=Sun Sep 17 10:41:46 EDT 2017, systemMessageType=Normal]
