NTASData [id=16593866214, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866225, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=2.7206117629629625, timeString=02.72, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866226, subwayLine=YUS, stationId=LWW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.4872222222222223, timeString=00.49, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866227, subwayLine=YUS, stationId=LWW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=2.306191111111111, timeString=02.31, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866228, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=4.033826666666666, timeString=04.03, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866229, subwayLine=YUS, stationId=GCN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.845711111111111, timeString=01.85, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866230, subwayLine=YUS, stationId=GCN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=3.6646800000000006, timeString=03.66, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866231, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=5.392315555555555, timeString=05.39, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866232, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.6659155555555554, timeString=03.67, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866233, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=5.484884444444444, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866234, subwayLine=YUS, stationId=EGW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=7.21252, timeString=07.21, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866235, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=8.36535111111111, timeString=08.37, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866236, subwayLine=YUS, stationId=SCW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=10.18432, timeString=10.18, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866237, subwayLine=YUS, stationId=SCW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=11.911955555555556, timeString=11.91, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866238, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.989888888888888, timeString=10.99, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866239, subwayLine=YUS, stationId=DUP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=12.808857777777778, timeString=12.81, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866240, subwayLine=YUS, stationId=DUP1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=14.536493333333333, timeString=14.54, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866241, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=11.99052, timeString=11.99, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866242, subwayLine=YUS, stationId=SPA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=13.809488888888888, timeString=13.81, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866243, subwayLine=YUS, stationId=SPA1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=15.537124444444446, timeString=15.54, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866244, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=13.120126666666666, timeString=13.12, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866245, subwayLine=YUS, stationId=SGU1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=14.939095555555555, timeString=14.94, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866246, subwayLine=YUS, stationId=SGU1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=16.666731111111112, timeString=16.67, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866247, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=14.322123333333332, timeString=14.32, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866248, subwayLine=YUS, stationId=MUS1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=16.141092222222223, timeString=16.14, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866249, subwayLine=YUS, stationId=MUS1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=17.868727777777778, timeString=17.87, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866250, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=15.584656666666666, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866251, subwayLine=YUS, stationId=QPK1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=17.403625555555553, timeString=17.40, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866252, subwayLine=YUS, stationId=QPK1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=19.13126111111111, timeString=19.13, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866253, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=16.735429999999997, timeString=16.74, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866254, subwayLine=YUS, stationId=STP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=18.55439888888889, timeString=18.55, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866255, subwayLine=YUS, stationId=STP1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=20.28203444444444, timeString=20.28, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866256, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=17.486576666666668, timeString=17.49, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866257, subwayLine=YUS, stationId=OSG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=19.305545555555558, timeString=19.31, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866258, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=21.03318111111111, timeString=21.03, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866259, subwayLine=YUS, stationId=STA1, trainId=16, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866260, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=18.320414444444445, timeString=18.32, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866261, subwayLine=YUS, stationId=STA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=20.139383333333335, timeString=20.14, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866262, subwayLine=YUS, stationId=UNI1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.9069333333333333, timeString=00.91, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866263, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=19.227347777777776, timeString=19.23, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866264, subwayLine=YUS, stationId=UNI1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=21.04631666666667, timeString=21.05, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866265, subwayLine=YUS, stationId=KNG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.7018244444444444, timeString=01.70, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866266, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=20.022238888888886, timeString=20.02, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866267, subwayLine=YUS, stationId=KNG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=21.841207777777782, timeString=21.84, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866268, subwayLine=YUS, stationId=QUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.527477777777778, timeString=02.53, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866269, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=20.84789222222222, timeString=20.85, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866270, subwayLine=YUS, stationId=QUN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=22.666861111111114, timeString=22.67, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866271, subwayLine=YUS, stationId=DUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.282011111111111, timeString=03.28, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866272, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=21.602425555555552, timeString=21.60, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866273, subwayLine=YUS, stationId=DUN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=23.421394444444445, timeString=23.42, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866274, subwayLine=YUS, stationId=COL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.148868888888889, timeString=04.15, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866275, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=22.46928333333333, timeString=22.47, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866276, subwayLine=YUS, stationId=COL1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=24.288252222222226, timeString=24.29, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866277, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.066526666666666, timeString=05.07, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866278, subwayLine=YUS, stationId=WEL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=23.386941111111106, timeString=23.39, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866279, subwayLine=YUS, stationId=WEL1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=25.205910000000003, timeString=25.21, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866280, subwayLine=YUS, stationId=BLO1, trainId=117, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866281, subwayLine=YUS, stationId=BLO1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.020873333333332, timeString=06.02, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866282, subwayLine=YUS, stationId=BLO1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=24.341287777777776, timeString=24.34, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866283, subwayLine=YUS, stationId=ROS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.3285733333333334, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866284, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.349446666666667, timeString=07.35, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866285, subwayLine=YUS, stationId=ROS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=25.669861111111107, timeString=25.67, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866286, subwayLine=YUS, stationId=SUM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.357991111111111, timeString=02.36, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866287, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.378864444444444, timeString=08.38, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866288, subwayLine=YUS, stationId=SUM1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=26.699278888888887, timeString=26.70, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866289, subwayLine=YUS, stationId=STC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=3.7661511111111112, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866290, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.787024444444443, timeString=09.79, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866291, subwayLine=YUS, stationId=STC1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=28.107438888888886, timeString=28.11, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866292, subwayLine=YUS, stationId=DAV1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.7902222222222223, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866293, subwayLine=YUS, stationId=DAV1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=5.798586666666667, timeString=05.80, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866294, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.81946, timeString=11.82, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866295, subwayLine=YUS, stationId=EGL1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.4044044444444443, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866296, subwayLine=YUS, stationId=EGL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.412768888888889, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866297, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=13.43364222222222, timeString=13.43, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866298, subwayLine=YUS, stationId=LAW1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.8092400000000004, timeString=02.81, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866299, subwayLine=YUS, stationId=LAW1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=6.696311111111111, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866300, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=11.704675555555555, timeString=11.70, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866301, subwayLine=YUS, stationId=YKM1, trainId=112, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866302, subwayLine=YUS, stationId=YKM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=6.323906666666667, timeString=06.32, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866303, subwayLine=YUS, stationId=YKM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=10.21097777777778, timeString=10.21, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866304, subwayLine=YUS, stationId=SHP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=3.586351111111111, timeString=03.59, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866305, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=9.910257777777776, timeString=09.91, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866306, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=13.797328888888888, timeString=13.80, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866307, subwayLine=YUS, stationId=NYC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=5.047568888888888, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866308, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=11.371475555555556, timeString=11.37, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866309, subwayLine=YUS, stationId=NYC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=15.258546666666668, timeString=15.26, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866310, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866311, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866312, subwayLine=YUS, stationId=FIN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866313, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866314, subwayLine=YUS, stationId=FIN2, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866315, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866316, subwayLine=YUS, stationId=YKM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.3257066666666666, timeString=03.33, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866317, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.5305777777777778, timeString=00.53, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866318, subwayLine=YUS, stationId=LAW2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=6.838679999999999, timeString=06.84, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866319, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.813453333333333, timeString=04.81, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866320, subwayLine=YUS, stationId=EGL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=11.121555555555554, timeString=11.12, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866321, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.42312, timeString=06.42, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866322, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.731222222222222, timeString=12.73, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16593866323, subwayLine=YUS, stationId=STC2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:22 EDT 2017, systemMessageType=Normal]
