NTASData [id=16594020074, subwayLine=YUS, stationId=STC2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=0.9414933333333334, timeString=00.94, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020075, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=7.676751111111111, timeString=07.68, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020076, subwayLine=YUS, stationId=STC2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=11.189724444444446, timeString=11.19, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020077, subwayLine=YUS, stationId=SUM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=2.345702222222222, timeString=02.35, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020078, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=9.08096, timeString=09.08, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020079, subwayLine=YUS, stationId=SUM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=12.593933333333332, timeString=12.59, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020080, subwayLine=YUS, stationId=ROS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.3643955555555554, timeString=03.36, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020081, subwayLine=YUS, stationId=ROS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=10.099653333333334, timeString=10.10, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020082, subwayLine=YUS, stationId=ROS2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=13.612626666666667, timeString=13.61, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020083, subwayLine=YUS, stationId=BLO2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.45550666666666667, timeString=00.46, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594020084, subwayLine=YUS, stationId=BLO2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=4.692404444444445, timeString=04.69, trainDestination=SHW2, createDate=Sun Sep 17 11:25:32 EDT 2017, systemMessageType=Normal]
