NTASData [id=16594586052, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.4101777777777778, timeString=02.41, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586053, subwayLine=YUS, stationId=EGL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=12.58220888888889, timeString=12.58, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586054, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.019844444444445, timeString=04.02, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586055, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=14.191875555555557, timeString=14.19, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586056, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.059053333333333, timeString=06.06, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586057, subwayLine=YUS, stationId=STC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=16.231084444444445, timeString=16.23, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586058, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.463262222222222, timeString=07.46, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586059, subwayLine=YUS, stationId=SUM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=17.635293333333333, timeString=17.64, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586060, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.481955555555556, timeString=08.48, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586061, subwayLine=YUS, stationId=ROS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=18.653986666666665, timeString=18.65, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16594586062, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=0.7732888888888889, timeString=00.77, trainDestination=SHW2, createDate=Sun Sep 17 12:08:14 EDT 2017, systemMessageType=Normal]
