NTASData [id=16592947412, subwayLine=BD, stationId=SHE2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.3057436532507741, timeString=00.31, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947413, subwayLine=BD, stationId=SHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.404683125696595, timeString=03.40, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947414, subwayLine=BD, stationId=SHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.7236005250774, timeString=07.72, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947415, subwayLine=BD, stationId=YNG2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=1.6631193808049538, timeString=01.66, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947416, subwayLine=BD, stationId=YNG2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=4.762058853250775, timeString=04.76, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947417, subwayLine=BD, stationId=YNG2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.08097625263158, timeString=09.08, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947418, subwayLine=BD, stationId=BAU2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=2.453595417956657, timeString=02.45, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947419, subwayLine=BD, stationId=BAU2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=5.552534890402477, timeString=05.55, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947420, subwayLine=BD, stationId=BAU2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.871452289783283, timeString=09.87, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947421, subwayLine=BD, stationId=SGL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=3.581663405572756, timeString=03.58, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947422, subwayLine=BD, stationId=SGL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=6.6806028780185756, timeString=06.68, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947423, subwayLine=BD, stationId=SGL2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=10.999520277399382, timeString=11.00, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947424, subwayLine=BD, stationId=BSP2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947425, subwayLine=BD, stationId=BSP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.387426625386998, timeString=04.39, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16592947426, subwayLine=BD, stationId=BSP2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.486366097832818, timeString=07.49, trainDestination=KIP2, createDate=Sun Sep 17 10:07:35 EDT 2017, systemMessageType=Normal]
