NTASData [id=16593504369, subwayLine=YUS, stationId=STC2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.3620044444444444, timeString=01.36, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504370, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=4.041728888888889, timeString=04.04, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504371, subwayLine=YUS, stationId=STC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.363377777777778, timeString=10.36, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504372, subwayLine=YUS, stationId=SUM2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.7662133333333334, timeString=02.77, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504373, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=5.445937777777777, timeString=05.45, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504374, subwayLine=YUS, stationId=SUM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=11.767586666666668, timeString=11.77, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504375, subwayLine=YUS, stationId=ROS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.784906666666666, timeString=03.78, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504376, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=6.464631111111112, timeString=06.46, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504377, subwayLine=YUS, stationId=ROS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=12.786280000000001, timeString=12.79, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504378, subwayLine=YUS, stationId=BLO2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=5.112915555555555, timeString=05.11, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504379, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=7.7926400000000005, timeString=07.79, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504380, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=14.11428888888889, timeString=14.11, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504381, subwayLine=YUS, stationId=WEL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.067262222222222, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504382, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=8.746986666666666, timeString=08.75, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504383, subwayLine=YUS, stationId=WEL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=15.068635555555558, timeString=15.07, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504384, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.4588933333333333, timeString=00.46, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504385, subwayLine=YUS, stationId=COL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.9967733333333335, timeString=07.00, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504386, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=9.676497777777776, timeString=09.68, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504387, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.3257511111111113, timeString=01.33, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504388, subwayLine=YUS, stationId=DUN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=7.863631111111111, timeString=07.86, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504389, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=10.543355555555555, timeString=10.54, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504390, subwayLine=YUS, stationId=QUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.082542222222222, timeString=02.08, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504391, subwayLine=YUS, stationId=QUN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.620422222222222, timeString=08.62, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504392, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=11.300146666666667, timeString=11.30, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504393, subwayLine=YUS, stationId=KNG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.908195555555556, timeString=02.91, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504394, subwayLine=YUS, stationId=KNG2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=9.446075555555556, timeString=09.45, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504395, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=12.125799999999998, timeString=12.13, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504396, subwayLine=YUS, stationId=UNI2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.715222222222222, timeString=03.72, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504397, subwayLine=YUS, stationId=UNI2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=10.253102222222223, timeString=10.25, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504398, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=12.932826666666665, timeString=12.93, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504399, subwayLine=YUS, stationId=STA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.641911111111112, timeString=04.64, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504400, subwayLine=YUS, stationId=STA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.17979111111111, timeString=11.18, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504401, subwayLine=YUS, stationId=STA2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=13.859515555555554, timeString=13.86, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504402, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.44026666666666664, timeString=00.44, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504403, subwayLine=YUS, stationId=OSG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.337177777777777, timeString=05.34, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504404, subwayLine=YUS, stationId=OSG2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.875057777777776, timeString=11.88, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504405, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.1942355555555555, timeString=01.19, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504406, subwayLine=YUS, stationId=STP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=6.091146666666667, timeString=06.09, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504407, subwayLine=YUS, stationId=STP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.629026666666665, timeString=12.63, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504408, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.3365422222222225, timeString=02.34, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504409, subwayLine=YUS, stationId=QPK2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.233453333333333, timeString=07.23, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504410, subwayLine=YUS, stationId=QPK2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.771333333333331, timeString=13.77, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504411, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504412, subwayLine=YUS, stationId=MUS2, trainId=4, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504413, subwayLine=YUS, stationId=MUS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.5990755555555554, timeString=03.60, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504414, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504415, subwayLine=YUS, stationId=MUS1, trainId=4, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504416, subwayLine=YUS, stationId=MUS1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.5990755555555554, timeString=03.60, trainDestination=MUS2, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504417, subwayLine=YUS, stationId=QPK1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=1.0075333333333334, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593504418, subwayLine=YUS, stationId=STP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.1583066666666664, timeString=02.16, trainDestination=FIN1, createDate=Sun Sep 17 10:47:11 EDT 2017, systemMessageType=Normal]
