NTASData [id=16594350928, subwayLine=YUS, stationId=ROS2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=0.527191111111111, timeString=00.53, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350929, subwayLine=YUS, stationId=ROS2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350930, subwayLine=YUS, stationId=ROS2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=11.709320000000002, timeString=11.71, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350931, subwayLine=YUS, stationId=BLO2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.8552, timeString=01.86, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350932, subwayLine=YUS, stationId=BLO2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=7.399786666666666, timeString=07.40, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350933, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=13.037328888888888, timeString=13.04, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350934, subwayLine=YUS, stationId=WEL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=0.6993466666666667, timeString=00.70, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350935, subwayLine=YUS, stationId=WEL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.809546666666667, timeString=02.81, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350936, subwayLine=YUS, stationId=WEL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=8.354133333333333, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350937, subwayLine=YUS, stationId=COL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.6288577777777777, timeString=01.63, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350938, subwayLine=YUS, stationId=COL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.7390577777777776, timeString=03.74, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350939, subwayLine=YUS, stationId=COL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350940, subwayLine=YUS, stationId=DUN2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=2.4957155555555555, timeString=02.50, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350941, subwayLine=YUS, stationId=DUN2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=4.605915555555555, timeString=04.61, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350942, subwayLine=YUS, stationId=DUN2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350943, subwayLine=YUS, stationId=QUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=0.5017911111111111, timeString=00.50, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350944, subwayLine=YUS, stationId=QUN2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.2525066666666667, timeString=03.25, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350945, subwayLine=YUS, stationId=QUN2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=5.362706666666666, timeString=05.36, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350946, subwayLine=YUS, stationId=KNG2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.3274444444444446, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350947, subwayLine=YUS, stationId=KNG2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=4.0781600000000005, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350948, subwayLine=YUS, stationId=KNG2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=6.188359999999999, timeString=06.19, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350949, subwayLine=YUS, stationId=UNI2, trainId=110, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350950, subwayLine=YUS, stationId=UNI2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.134471111111111, timeString=02.13, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350951, subwayLine=YUS, stationId=UNI2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=4.885186666666668, timeString=04.89, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350952, subwayLine=YUS, stationId=STA2, trainId=110, trainMessage=Delayed, trainDirection=South, timeInt=0.9266888888888889, timeString=00.93, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350953, subwayLine=YUS, stationId=STA2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.06116, timeString=03.06, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350954, subwayLine=YUS, stationId=STA2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.811875555555556, timeString=05.81, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350955, subwayLine=YUS, stationId=OSG2, trainId=110, trainMessage=Delayed, trainDirection=South, timeInt=1.6219555555555556, timeString=01.62, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350956, subwayLine=YUS, stationId=OSG2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.7564266666666666, timeString=03.76, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350957, subwayLine=YUS, stationId=OSG2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=6.507142222222221, timeString=06.51, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350958, subwayLine=YUS, stationId=STP2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=0.49896888888888885, timeString=00.50, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350959, subwayLine=YUS, stationId=STP2, trainId=110, trainMessage=Delayed, trainDirection=South, timeInt=2.3759244444444447, timeString=02.38, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350960, subwayLine=YUS, stationId=STP2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.510395555555555, timeString=04.51, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350961, subwayLine=YUS, stationId=QPK2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=0.5492044444444445, timeString=00.55, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350962, subwayLine=YUS, stationId=QPK2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=1.6412755555555556, timeString=01.64, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350963, subwayLine=YUS, stationId=QPK2, trainId=110, trainMessage=Delayed, trainDirection=South, timeInt=3.5182311111111115, timeString=03.52, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350964, subwayLine=YUS, stationId=MUS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.8117377777777777, timeString=01.81, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350965, subwayLine=YUS, stationId=MUS2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=2.9038088888888884, timeString=02.90, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350966, subwayLine=YUS, stationId=MUS2, trainId=110, trainMessage=Delayed, trainDirection=South, timeInt=4.780764444444444, timeString=04.78, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350967, subwayLine=YUS, stationId=SGU2, trainId=108, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350968, subwayLine=YUS, stationId=SGU2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.97126, timeString=02.97, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350969, subwayLine=YUS, stationId=SGU2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=4.063331111111111, timeString=04.06, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350970, subwayLine=YUS, stationId=SPA2, trainId=108, trainMessage=Delayed, trainDirection=South, timeInt=1.1677066666666667, timeString=01.17, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594350971, subwayLine=YUS, stationId=SPA2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.138966666666667, timeString=04.14, trainDestination=SHW2, createDate=Sun Sep 17 11:50:03 EDT 2017, systemMessageType=Normal]
