NTASData [id=16593728807, subwayLine=YUS, stationId=QUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.34600444444444445, timeString=00.35, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728840, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.622346666666667, timeString=03.62, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728841, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=7.2121088888888885, timeString=07.21, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728842, subwayLine=YUS, stationId=SCW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=10.226561111111112, timeString=10.23, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728843, subwayLine=YUS, stationId=EGW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.6512592592592592, timeString=01.65, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728844, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.435517777777777, timeString=08.44, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728845, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.02528, timeString=12.03, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728846, subwayLine=YUS, stationId=GCN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.470899259259259, timeString=03.47, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728847, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.255157777777777, timeString=10.26, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728848, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.844920000000002, timeString=13.84, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728849, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.835032592592593, timeString=04.84, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728850, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.619291111111112, timeString=11.62, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728851, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=15.209053333333333, timeString=15.21, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728852, subwayLine=YUS, stationId=YKD2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.8751666666666666, timeString=00.88, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728853, subwayLine=YUS, stationId=YKD2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.861259259259259, timeString=06.86, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728854, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=13.645517777777778, timeString=13.65, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728855, subwayLine=YUS, stationId=WIL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.8946199999999997, timeString=02.89, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728856, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.880712592592593, timeString=08.88, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728857, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.664971111111111, timeString=15.66, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728858, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728859, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.745897777777778, timeString=06.75, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728860, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.73199037037037, timeString=12.73, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728861, subwayLine=YUS, stationId=SHW1, trainId=123, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728862, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.745897777777778, timeString=06.75, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728863, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.73199037037037, timeString=12.73, trainDestination=SHW2, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728864, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728865, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.802352503703703, timeString=04.80, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728866, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=6.820676948148147, timeString=06.82, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728867, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.179165837037036, timeString=08.18, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728868, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=9.99937028148148, timeString=10.00, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728869, subwayLine=YUS, stationId=SCW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=14.698805837037037, timeString=14.70, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728870, subwayLine=YUS, stationId=DUP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.27875925925925926, timeString=00.28, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728871, subwayLine=YUS, stationId=DUP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=17.323343614814814, timeString=17.32, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728872, subwayLine=YUS, stationId=SPA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.2793903703703702, timeString=01.28, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728873, subwayLine=YUS, stationId=SPA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=18.32397472592593, timeString=18.32, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728874, subwayLine=YUS, stationId=SGU1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.408997037037037, timeString=02.41, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728875, subwayLine=YUS, stationId=SGU1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=19.453581392592593, timeString=19.45, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728876, subwayLine=YUS, stationId=MUS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.6109937037037034, timeString=03.61, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728877, subwayLine=YUS, stationId=MUS1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=20.65557805925926, timeString=20.66, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728878, subwayLine=YUS, stationId=QPK1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.873527037037037, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728879, subwayLine=YUS, stationId=QPK1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=21.918111392592593, timeString=21.92, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728880, subwayLine=YUS, stationId=STP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.024300370370371, timeString=06.02, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728881, subwayLine=YUS, stationId=STP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=23.068884725925923, timeString=23.07, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728882, subwayLine=YUS, stationId=OSG1, trainId=117, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728883, subwayLine=YUS, stationId=OSG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.775447037037036, timeString=06.78, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728884, subwayLine=YUS, stationId=OSG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=23.82003139259259, timeString=23.82, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728885, subwayLine=YUS, stationId=STA1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.8338377777777778, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728886, subwayLine=YUS, stationId=STA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.609284814814815, timeString=07.61, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728887, subwayLine=YUS, stationId=STA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=24.653869170370367, timeString=24.65, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728888, subwayLine=YUS, stationId=UNI1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.740771111111111, timeString=01.74, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728889, subwayLine=YUS, stationId=UNI1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.516218148148148, timeString=08.52, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728890, subwayLine=YUS, stationId=UNI1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=25.5608025037037, timeString=25.56, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728891, subwayLine=YUS, stationId=KNG1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.5356622222222223, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728892, subwayLine=YUS, stationId=KNG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.31110925925926, timeString=09.31, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728893, subwayLine=YUS, stationId=KNG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=26.35569361481481, timeString=26.36, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728894, subwayLine=YUS, stationId=QUN1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=3.3613155555555556, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728895, subwayLine=YUS, stationId=QUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=10.136762592592591, timeString=10.14, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728896, subwayLine=YUS, stationId=QUN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=27.181346948148143, timeString=27.18, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728897, subwayLine=YUS, stationId=DUN1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=4.115848888888889, timeString=04.12, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728898, subwayLine=YUS, stationId=DUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=10.891295925925924, timeString=10.89, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728899, subwayLine=YUS, stationId=DUN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=27.935880281481474, timeString=27.94, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728900, subwayLine=YUS, stationId=COL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=4.982706666666667, timeString=04.98, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728901, subwayLine=YUS, stationId=COL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.7581537037037, timeString=11.76, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728902, subwayLine=YUS, stationId=COL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=28.802738059259255, timeString=28.80, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728903, subwayLine=YUS, stationId=WEL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=5.900364444444444, timeString=05.90, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728904, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=12.67581148148148, timeString=12.68, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728905, subwayLine=YUS, stationId=WEL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=29.72039583703703, timeString=29.72, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728906, subwayLine=YUS, stationId=BLO1, trainId=114, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728907, subwayLine=YUS, stationId=BLO1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.6993466666666667, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728908, subwayLine=YUS, stationId=BLO1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=6.854711111111111, timeString=06.85, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728909, subwayLine=YUS, stationId=ROS1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.3285733333333334, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728910, subwayLine=YUS, stationId=ROS1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.02792, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728911, subwayLine=YUS, stationId=ROS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=8.183284444444444, timeString=08.18, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728912, subwayLine=YUS, stationId=SUM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.357991111111111, timeString=02.36, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728913, subwayLine=YUS, stationId=SUM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=3.0573377777777777, timeString=03.06, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728914, subwayLine=YUS, stationId=SUM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=9.212702222222221, timeString=09.21, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728915, subwayLine=YUS, stationId=STC1, trainId=112, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593728916, subwayLine=YUS, stationId=STC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=3.7661511111111112, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 11:04:30 EDT 2017, systemMessageType=Normal]
