NTASData [id=16593576059, subwayLine=YUS, stationId=QPK1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.4679244444444445, timeString=00.47, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576060, subwayLine=YUS, stationId=STP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=1.6186977777777778, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576061, subwayLine=YUS, stationId=OSG1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=0.4961466666666666, timeString=00.50, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576062, subwayLine=YUS, stationId=OSG1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.3698444444444444, timeString=02.37, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576063, subwayLine=YUS, stationId=STA1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=1.3299844444444444, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576064, subwayLine=YUS, stationId=STA1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=3.2036822222222225, timeString=03.20, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576065, subwayLine=YUS, stationId=UNI1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=0.16933333333333334, timeString=00.17, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576066, subwayLine=YUS, stationId=UNI1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=2.2369177777777773, timeString=02.24, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576067, subwayLine=YUS, stationId=UNI1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.110615555555556, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576068, subwayLine=YUS, stationId=KNG1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=0.9642244444444444, timeString=00.96, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576069, subwayLine=YUS, stationId=KNG1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=3.031808888888889, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576070, subwayLine=YUS, stationId=KNG1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.905506666666668, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576071, subwayLine=YUS, stationId=QUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=1.789877777777778, timeString=01.79, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576072, subwayLine=YUS, stationId=QUN1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=3.8574622222222223, timeString=03.86, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576073, subwayLine=YUS, stationId=QUN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=5.731159999999999, timeString=05.73, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576074, subwayLine=YUS, stationId=DUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.544411111111111, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576075, subwayLine=YUS, stationId=DUN1, trainId=4, trainMessage=Arriving, trainDirection=North, timeInt=4.611995555555556, timeString=04.61, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576076, subwayLine=YUS, stationId=DUN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=6.485693333333334, timeString=06.49, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593576077, subwayLine=YUS, stationId=COL1, trainId=111, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:52:30 EDT 2017, systemMessageType=Normal]
