NTASData [id=16593679292, subwayLine=BD, stationId=CFK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=0.7179313931888546, timeString=00.72, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679293, subwayLine=BD, stationId=CFK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=8.924776747987618, timeString=08.92, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679294, subwayLine=BD, stationId=SHE2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=1.68067133126935, timeString=01.68, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679295, subwayLine=BD, stationId=SHE2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=9.887516686068112, timeString=09.89, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679296, subwayLine=BD, stationId=YNG2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=3.0380470588235298, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679297, subwayLine=BD, stationId=YNG2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=11.244892413622294, timeString=11.24, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679298, subwayLine=BD, stationId=BAU2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=3.8285230959752328, timeString=03.83, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679299, subwayLine=BD, stationId=BAU2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=12.035368450773998, timeString=12.04, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679300, subwayLine=BD, stationId=SGL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=4.956591083591332, timeString=04.96, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679301, subwayLine=BD, stationId=SGL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=13.163436438390097, timeString=13.16, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679302, subwayLine=BD, stationId=BSP2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.762354303405573, timeString=05.76, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679303, subwayLine=BD, stationId=BSP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=13.969199658204337, timeString=13.97, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679304, subwayLine=BD, stationId=BAT2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=6.693387492260062, timeString=06.69, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679305, subwayLine=BD, stationId=BAT2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=14.900232847058827, timeString=14.90, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679306, subwayLine=BD, stationId=CHR2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=7.6617893498452005, timeString=07.66, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679307, subwayLine=BD, stationId=CHR2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=15.868634704643965, timeString=15.87, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679308, subwayLine=BD, stationId=OSS2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=8.980431886068112, timeString=08.98, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679309, subwayLine=BD, stationId=OSS2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=17.187277240866877, timeString=17.19, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679310, subwayLine=BD, stationId=DUF2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=10.276658882972136, timeString=10.28, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679311, subwayLine=BD, stationId=DUF2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=18.4835042377709, timeString=18.48, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679312, subwayLine=BD, stationId=LAN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=11.102380369040247, timeString=11.10, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679313, subwayLine=BD, stationId=LAN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=19.309225723839013, timeString=19.31, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679314, subwayLine=BD, stationId=DNW2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=12.485800926315791, timeString=12.49, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679315, subwayLine=BD, stationId=DNW2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=20.69264628111456, timeString=20.69, trainDestination=KIP2, createDate=Sun Sep 17 11:00:40 EDT 2017, systemMessageType=Normal]
