NTASData [id=16593467552, subwayLine=BD, stationId=CHR1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=0.9784759430340558, timeString=00.98, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467553, subwayLine=BD, stationId=CHR1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=4.784140339318887, timeString=04.78, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467554, subwayLine=BD, stationId=CHR1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=9.076261404334366, timeString=09.08, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467555, subwayLine=BD, stationId=BAT1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=1.9618818873065016, timeString=01.96, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467556, subwayLine=BD, stationId=BAT1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=5.767546283591331, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467557, subwayLine=BD, stationId=BAT1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=10.059667348606812, timeString=10.06, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467558, subwayLine=BD, stationId=BSP1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=2.896029131888545, timeString=02.90, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467559, subwayLine=BD, stationId=BSP1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=6.701693528173374, timeString=06.70, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467560, subwayLine=BD, stationId=BSP1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=10.993814593188857, timeString=10.99, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467561, subwayLine=BD, stationId=SGL1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=3.8066794105263164, timeString=03.81, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467562, subwayLine=BD, stationId=SGL1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=7.612343806811145, timeString=07.61, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467563, subwayLine=BD, stationId=SGL1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=11.904464871826626, timeString=11.90, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467564, subwayLine=BD, stationId=BAU1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=0.8366901547987617, timeString=00.84, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467565, subwayLine=BD, stationId=BAU1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=4.898369565325078, timeString=04.90, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467566, subwayLine=BD, stationId=BAU1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=8.704033961609907, timeString=08.70, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467567, subwayLine=BD, stationId=YNG1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=1.6369330030959754, timeString=01.64, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467568, subwayLine=BD, stationId=YNG1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=5.698612413622293, timeString=05.70, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467569, subwayLine=BD, stationId=YNG1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=9.50427680990712, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467570, subwayLine=BD, stationId=SHE1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=2.956373869969041, timeString=02.96, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467571, subwayLine=BD, stationId=SHE1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=7.018053280495357, timeString=07.02, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467572, subwayLine=BD, stationId=SHE1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=10.823717676780186, timeString=10.82, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467573, subwayLine=BD, stationId=CFK1, trainId=218, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467574, subwayLine=BD, stationId=CFK1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=3.994417337461301, timeString=03.99, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467575, subwayLine=BD, stationId=CFK1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=8.056096747987617, timeString=08.06, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467576, subwayLine=BD, stationId=BRD1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=1.5745103405572758, timeString=01.57, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467577, subwayLine=BD, stationId=BRD1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=5.568927678018577, timeString=05.57, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467578, subwayLine=BD, stationId=BRD1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=9.630607088544892, timeString=09.63, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467579, subwayLine=BD, stationId=CHE1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=2.612978452012384, timeString=02.61, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467580, subwayLine=BD, stationId=CHE1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=6.607395789473685, timeString=06.61, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467581, subwayLine=BD, stationId=CHE1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=10.6690752, timeString=10.67, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16593467582, subwayLine=BD, stationId=PAP1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=3.5820880495356042, timeString=03.58, trainDestination=KEN1, createDate=Sun Sep 17 10:44:24 EDT 2017, systemMessageType=Normal]
