NTASData [id=16594310746, subwayLine=YUS, stationId=STC2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.3620044444444444, timeString=01.36, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310747, subwayLine=YUS, stationId=STC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=6.059053333333333, timeString=06.06, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310748, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=12.291391111111109, timeString=12.29, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310749, subwayLine=YUS, stationId=SUM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.7662133333333334, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310750, subwayLine=YUS, stationId=SUM2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=7.463262222222222, timeString=07.46, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310751, subwayLine=YUS, stationId=SUM2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=13.695599999999999, timeString=13.70, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310752, subwayLine=YUS, stationId=ROS2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.784906666666666, timeString=03.78, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310753, subwayLine=YUS, stationId=ROS2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=8.481955555555556, timeString=08.48, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310754, subwayLine=YUS, stationId=ROS2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=14.71429333333333, timeString=14.71, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310755, subwayLine=YUS, stationId=BLO2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=0.7732888888888889, timeString=00.77, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310756, subwayLine=YUS, stationId=BLO2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=5.112915555555555, timeString=05.11, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310757, subwayLine=YUS, stationId=BLO2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=9.809964444444445, timeString=09.81, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310758, subwayLine=YUS, stationId=WEL2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310759, subwayLine=YUS, stationId=WEL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.7276355555555556, timeString=01.73, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310760, subwayLine=YUS, stationId=WEL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=6.067262222222222, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310761, subwayLine=YUS, stationId=COL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=0.9295111111111111, timeString=00.93, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310762, subwayLine=YUS, stationId=COL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=2.6571466666666668, timeString=02.66, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310763, subwayLine=YUS, stationId=COL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=6.9967733333333335, timeString=07.00, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310764, subwayLine=YUS, stationId=DUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.7963688888888891, timeString=01.80, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594310765, subwayLine=YUS, stationId=DUN2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.5240044444444445, timeString=03.52, trainDestination=SHW2, createDate=Sun Sep 17 11:47:04 EDT 2017, systemMessageType=Normal]
