NTASData [id=16593294395, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.45550666666666667, timeString=00.46, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294396, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.79012, timeString=05.79, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294397, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=14.940635555555554, timeString=14.94, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294398, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.4098533333333334, timeString=01.41, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294399, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.744466666666668, timeString=06.74, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294400, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.894982222222223, timeString=15.89, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294401, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.3393644444444446, timeString=02.34, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294402, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.673977777777777, timeString=07.67, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294403, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.824493333333333, timeString=16.82, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294404, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.2062222222222223, timeString=03.21, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294405, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.540835555555555, timeString=08.54, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294406, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.69135111111111, timeString=17.69, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294407, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.9630133333333335, timeString=03.96, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294408, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.297626666666666, timeString=09.30, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294409, subwayLine=YUS, stationId=QUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=18.448142222222224, timeString=18.45, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294410, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.3917244444444445, timeString=00.39, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16593294411, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.788666666666667, timeString=04.79, trainDestination=MUS2, createDate=Sun Sep 17 10:31:20 EDT 2017, systemMessageType=Normal]
