NTASData [id=16593944814, subwayLine=YUS, stationId=NYC2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.6942666666666667, timeString=00.69, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944815, subwayLine=YUS, stationId=SHP2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.1549199999999997, timeString=02.15, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944816, subwayLine=YUS, stationId=YKM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944817, subwayLine=YUS, stationId=YKM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.735626666666667, timeString=05.74, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944818, subwayLine=YUS, stationId=LAW2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944819, subwayLine=YUS, stationId=LAW2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=6.278751111111111, timeString=06.28, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944820, subwayLine=YUS, stationId=LAW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=9.248600000000001, timeString=09.25, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944821, subwayLine=YUS, stationId=EGL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944822, subwayLine=YUS, stationId=EGL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=10.561626666666665, timeString=10.56, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944823, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=13.531475555555554, timeString=13.53, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944824, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944825, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944826, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=12.171293333333335, timeString=12.17, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944827, subwayLine=YUS, stationId=STC2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.039208888888889, timeString=02.04, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944828, subwayLine=YUS, stationId=STC2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=7.931751111111111, timeString=07.93, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944829, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=14.210502222222221, timeString=14.21, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944830, subwayLine=YUS, stationId=SUM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.4434177777777775, timeString=03.44, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944831, subwayLine=YUS, stationId=SUM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=9.33596, timeString=09.34, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944832, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=15.614711111111111, timeString=15.61, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944833, subwayLine=YUS, stationId=ROS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.462111111111111, timeString=04.46, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944834, subwayLine=YUS, stationId=ROS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=10.354653333333335, timeString=10.35, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944835, subwayLine=YUS, stationId=ROS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=16.63340444444444, timeString=16.63, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944836, subwayLine=YUS, stationId=BLO2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.79012, timeString=05.79, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944837, subwayLine=YUS, stationId=BLO2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=11.682662222222222, timeString=11.68, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944838, subwayLine=YUS, stationId=BLO2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=17.961413333333333, timeString=17.96, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944839, subwayLine=YUS, stationId=WEL2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944840, subwayLine=YUS, stationId=WEL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.744466666666668, timeString=06.74, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944841, subwayLine=YUS, stationId=WEL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.63700888888889, timeString=12.64, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944842, subwayLine=YUS, stationId=COL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.9295111111111111, timeString=00.93, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944843, subwayLine=YUS, stationId=COL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.673977777777777, timeString=07.67, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944844, subwayLine=YUS, stationId=COL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=13.56652, timeString=13.57, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944845, subwayLine=YUS, stationId=DUN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.7963688888888891, timeString=01.80, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944846, subwayLine=YUS, stationId=DUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=8.540835555555555, timeString=08.54, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944847, subwayLine=YUS, stationId=DUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=14.433377777777778, timeString=14.43, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944848, subwayLine=YUS, stationId=QUN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.55316, timeString=02.55, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944849, subwayLine=YUS, stationId=QUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=9.297626666666666, timeString=09.30, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944850, subwayLine=YUS, stationId=QUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=15.190168888888888, timeString=15.19, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944851, subwayLine=YUS, stationId=KNG2, trainId=106, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944852, subwayLine=YUS, stationId=KNG2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.378813333333334, timeString=03.38, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944853, subwayLine=YUS, stationId=KNG2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=10.12328, timeString=10.12, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944854, subwayLine=YUS, stationId=UNI2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.8070266666666667, timeString=00.81, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944855, subwayLine=YUS, stationId=UNI2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=4.185840000000001, timeString=04.19, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944856, subwayLine=YUS, stationId=UNI2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=10.930306666666667, timeString=10.93, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944857, subwayLine=YUS, stationId=STA2, trainId=104, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944858, subwayLine=YUS, stationId=STA2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=1.7337155555555555, timeString=01.73, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944859, subwayLine=YUS, stationId=STA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.112528888888889, timeString=05.11, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944860, subwayLine=YUS, stationId=OSG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.6952666666666667, timeString=00.70, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944861, subwayLine=YUS, stationId=OSG2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.4289822222222224, timeString=02.43, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944862, subwayLine=YUS, stationId=OSG2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.807795555555556, timeString=05.81, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944863, subwayLine=YUS, stationId=STP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.4492355555555556, timeString=01.45, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944864, subwayLine=YUS, stationId=STP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=3.182951111111111, timeString=03.18, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944865, subwayLine=YUS, stationId=STP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.561764444444444, timeString=06.56, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944866, subwayLine=YUS, stationId=QPK2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.591542222222222, timeString=02.59, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944867, subwayLine=YUS, stationId=QPK2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.325257777777778, timeString=04.33, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944868, subwayLine=YUS, stationId=QPK2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.70407111111111, timeString=07.70, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944869, subwayLine=YUS, stationId=MUS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.8540755555555553, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944870, subwayLine=YUS, stationId=MUS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.587791111111111, timeString=05.59, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944871, subwayLine=YUS, stationId=MUS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.966604444444444, timeString=08.97, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944872, subwayLine=YUS, stationId=SGU2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.5800795555555556, timeString=00.58, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944873, subwayLine=YUS, stationId=SGU2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.013597777777777, timeString=05.01, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944874, subwayLine=YUS, stationId=SGU2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.747313333333333, timeString=06.75, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944875, subwayLine=YUS, stationId=SPA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.747786222222222, timeString=01.75, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944876, subwayLine=YUS, stationId=SPA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.181304444444445, timeString=06.18, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944877, subwayLine=YUS, stationId=SPA2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.91502, timeString=07.92, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944878, subwayLine=YUS, stationId=DUP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.745595111111111, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944879, subwayLine=YUS, stationId=DUP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.1791133333333335, timeString=07.18, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944880, subwayLine=YUS, stationId=DUP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=8.912828888888887, timeString=08.91, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944881, subwayLine=YUS, stationId=SCW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.370132888888889, timeString=05.37, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944882, subwayLine=YUS, stationId=SCW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.803651111111112, timeString=09.80, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944883, subwayLine=YUS, stationId=SCW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=11.537366666666665, timeString=11.54, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944884, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=2.3380185185185183, timeString=02.34, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944885, subwayLine=YUS, stationId=EGW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=10.183304, timeString=10.18, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944886, subwayLine=YUS, stationId=EGW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=14.616822222222224, timeString=14.62, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944887, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=4.157658518518518, timeString=04.16, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944888, subwayLine=YUS, stationId=GCN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=12.002944, timeString=12.00, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944889, subwayLine=YUS, stationId=GCN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=16.43646222222222, timeString=16.44, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944890, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.7278703703703704, timeString=00.73, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944891, subwayLine=YUS, stationId=LWW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=5.521791851851852, timeString=05.52, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944892, subwayLine=YUS, stationId=LWW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=13.367077333333333, timeString=13.37, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944893, subwayLine=YUS, stationId=YKD2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.7540970370370372, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944894, subwayLine=YUS, stationId=YKD2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=7.548018518518518, timeString=07.55, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944895, subwayLine=YUS, stationId=YKD2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=15.393304, timeString=15.39, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944896, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.4154311111111111, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944897, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=4.77355037037037, timeString=04.77, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944898, subwayLine=YUS, stationId=WIL2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=9.56747185185185, timeString=09.57, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944899, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Delayed, trainDirection=South, timeInt=0.44531481481481483, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944900, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944901, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.266708888888888, timeString=04.27, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944902, subwayLine=YUS, stationId=SHW1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944903, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Delayed, trainDirection=South, timeInt=0.44531481481481483, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944904, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944905, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.8368688, timeString=00.84, trainDestination=FIN1, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593944906, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.400053985185185, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:20:04 EDT 2017, systemMessageType=Normal]
