NTASData [id=16594024195, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=3.1873873185185184, timeString=03.19, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024196, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024197, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=1.7605022222222222, timeString=01.76, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024198, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=5.20288954074074, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024199, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024200, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024201, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.7788266666666663, timeString=03.78, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024202, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024203, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024204, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=5.137315555555555, timeString=05.14, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024205, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=1.333611111111111, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594024206, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.722434074074074, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 11:25:50 EDT 2017, systemMessageType=Normal]
