NTASData [id=16593220762, subwayLine=BD, stationId=OSS2, trainId=203, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220788, subwayLine=BD, stationId=OML2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.875841808049538, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220789, subwayLine=BD, stationId=RYK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.980787526934985, timeString=04.98, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220790, subwayLine=BD, stationId=RYK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.832346412383902, timeString=07.83, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220791, subwayLine=BD, stationId=RYK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=12.29309489535604, timeString=12.29, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220792, subwayLine=BD, stationId=ISL2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220793, subwayLine=BD, stationId=ISL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=7.208281382043344, timeString=07.21, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220794, subwayLine=BD, stationId=ISL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=10.05984026749226, timeString=10.06, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220795, subwayLine=BD, stationId=KIP2, trainId=220, trainMessage=Delayed, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220796, subwayLine=BD, stationId=KIP2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=2.3483984842105263, timeString=02.35, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220797, subwayLine=BD, stationId=KIP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.556679866253871, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220798, subwayLine=BD, stationId=KIP1, trainId=221, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220799, subwayLine=BD, stationId=KIP1, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=2.3483984842105263, timeString=02.35, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220800, subwayLine=BD, stationId=KIP1, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.556679866253871, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220801, subwayLine=BD, stationId=RYK1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=0.6234679281733747, timeString=00.62, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220802, subwayLine=BD, stationId=OML1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=3.0424535628482974, timeString=03.04, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220803, subwayLine=BD, stationId=JNE1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=4.6381961015479884, timeString=04.64, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220804, subwayLine=BD, stationId=RUN1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=0.3170674922600619, timeString=00.32, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220805, subwayLine=BD, stationId=RUN1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=5.768132522600619, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220806, subwayLine=BD, stationId=HPK1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=1.5419543034055727, timeString=01.54, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220807, subwayLine=BD, stationId=HPK1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=6.9930193337461315, timeString=06.99, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220808, subwayLine=BD, stationId=KEL1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=2.784109969040248, timeString=02.78, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220809, subwayLine=BD, stationId=KEL1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=8.235174999380806, timeString=08.24, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220810, subwayLine=BD, stationId=DNW1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=3.734252136222911, timeString=03.73, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220811, subwayLine=BD, stationId=DNW1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=9.185317166563468, timeString=09.19, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220812, subwayLine=BD, stationId=LAN1, trainId=217, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220813, subwayLine=BD, stationId=LAN1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=5.155607554179568, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220814, subwayLine=BD, stationId=LAN1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=10.606672584520124, timeString=10.61, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220815, subwayLine=BD, stationId=DUF1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=0.8795097213622292, timeString=00.88, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220816, subwayLine=BD, stationId=DUF1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=6.035117275541797, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220817, subwayLine=BD, stationId=DUF1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=11.486182305882354, timeString=11.49, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220818, subwayLine=BD, stationId=OSS1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=2.1293089783281736, timeString=02.13, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220819, subwayLine=BD, stationId=OSS1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=7.28491653250774, timeString=07.28, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220820, subwayLine=BD, stationId=OSS1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=12.735981562848298, timeString=12.74, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220821, subwayLine=BD, stationId=CHR1, trainId=216, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220822, subwayLine=BD, stationId=CHR1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=3.3627849213622296, timeString=03.36, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220823, subwayLine=BD, stationId=CHR1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=8.518392475541797, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220824, subwayLine=BD, stationId=BAT1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=0.983405944272446, timeString=00.98, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220825, subwayLine=BD, stationId=BAT1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=4.346190865634675, timeString=04.35, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220826, subwayLine=BD, stationId=BAT1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=9.501798419814243, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220827, subwayLine=BD, stationId=BSP1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=1.9175531888544894, timeString=01.92, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220828, subwayLine=BD, stationId=BSP1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=5.280338110216718, timeString=05.28, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220829, subwayLine=BD, stationId=BSP1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=10.435945664396286, timeString=10.44, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220830, subwayLine=BD, stationId=SGL1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=2.8282034674922603, timeString=02.83, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220831, subwayLine=BD, stationId=SGL1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=6.190988388854489, timeString=06.19, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220832, subwayLine=BD, stationId=SGL1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=11.346595943034055, timeString=11.35, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220833, subwayLine=BD, stationId=BAU1, trainId=215, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220834, subwayLine=BD, stationId=BAU1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=3.9198936222910223, timeString=03.92, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220835, subwayLine=BD, stationId=BAU1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=7.282678543653251, timeString=07.28, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220836, subwayLine=BD, stationId=YNG1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=0.8002428482972137, timeString=00.80, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220837, subwayLine=BD, stationId=YNG1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=4.720136470588236, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220838, subwayLine=BD, stationId=YNG1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=8.082921391950464, timeString=08.08, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220839, subwayLine=BD, stationId=SHE1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=2.1196837151702788, timeString=02.12, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220840, subwayLine=BD, stationId=SHE1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=6.039577337461301, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220841, subwayLine=BD, stationId=SHE1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=9.40236225882353, timeString=09.40, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220842, subwayLine=BD, stationId=CFK1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.1577271826625393, timeString=03.16, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220843, subwayLine=BD, stationId=CFK1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=7.077620804953561, timeString=07.08, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220844, subwayLine=BD, stationId=CFK1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=10.44040572631579, timeString=10.44, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220845, subwayLine=BD, stationId=BRD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=0.36830786377708985, timeString=00.37, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220846, subwayLine=BD, stationId=BRD1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=4.7322375232198155, timeString=04.73, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220847, subwayLine=BD, stationId=BRD1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=8.652131145510836, timeString=08.65, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220848, subwayLine=BD, stationId=CHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=1.4067759752321982, timeString=01.41, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220849, subwayLine=BD, stationId=CHE1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=5.770705634674924, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220850, subwayLine=BD, stationId=CHE1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=9.690599256965944, timeString=09.69, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220851, subwayLine=BD, stationId=PAP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=2.3758855727554185, timeString=02.38, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220852, subwayLine=BD, stationId=PAP1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=6.7398152321981435, timeString=06.74, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220853, subwayLine=BD, stationId=PAP1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=10.659708854489164, timeString=10.66, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220854, subwayLine=BD, stationId=DON1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=3.314562352941177, timeString=03.31, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220855, subwayLine=BD, stationId=DON1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=7.678492012383902, timeString=07.68, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220856, subwayLine=BD, stationId=DON1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=11.598385634674925, timeString=11.60, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220857, subwayLine=BD, stationId=GWD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=0.6046930030959754, timeString=00.60, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220858, subwayLine=BD, stationId=GWD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=4.444328916408669, timeString=04.44, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220859, subwayLine=BD, stationId=GWD1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=8.808258575851394, timeString=08.81, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220860, subwayLine=BD, stationId=COX1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=1.5589400619195048, timeString=01.56, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220861, subwayLine=BD, stationId=COX1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=5.398575975232198, timeString=05.40, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220862, subwayLine=BD, stationId=COX1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=9.762505634674923, timeString=09.76, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220863, subwayLine=BD, stationId=WDB1, trainId=212, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220864, subwayLine=BD, stationId=WDB1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=2.994308730650155, timeString=02.99, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220865, subwayLine=BD, stationId=WDB1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=6.833944643962848, timeString=06.83, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220866, subwayLine=BD, stationId=MST1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.724834303405573, timeString=01.72, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220867, subwayLine=BD, stationId=MST1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.719143034055728, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220868, subwayLine=BD, stationId=MST1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.55877894736842, timeString=08.56, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220869, subwayLine=BD, stationId=VPK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.9003573993808054, timeString=03.90, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220870, subwayLine=BD, stationId=VPK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.894666130030961, timeString=06.89, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220871, subwayLine=BD, stationId=VPK1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.734302043343652, timeString=10.73, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
NTASData [id=16593220872, subwayLine=BD, stationId=WAR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=0.5806298452012385, timeString=00.58, trainDestination=KEN1, createDate=Sun Sep 17 10:26:08 EDT 2017, systemMessageType=Normal]
