NTASData [id=16593679162, subwayLine=YUS, stationId=LAW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.24835555555555555, timeString=00.25, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679163, subwayLine=YUS, stationId=LAW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.555804444444444, timeString=02.56, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679164, subwayLine=YUS, stationId=EGL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.531231111111111, timeString=04.53, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679165, subwayLine=YUS, stationId=EGL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.838679999999999, timeString=06.84, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679166, subwayLine=YUS, stationId=DAV2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.140897777777777, timeString=06.14, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679167, subwayLine=YUS, stationId=DAV2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=8.448346666666666, timeString=08.45, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679168, subwayLine=YUS, stationId=STC2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.180106666666667, timeString=08.18, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679169, subwayLine=YUS, stationId=STC2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=10.487555555555558, timeString=10.49, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679170, subwayLine=YUS, stationId=SUM2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.584315555555555, timeString=09.58, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679171, subwayLine=YUS, stationId=SUM2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=11.891764444444444, timeString=11.89, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679172, subwayLine=YUS, stationId=ROS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=10.60300888888889, timeString=10.60, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679173, subwayLine=YUS, stationId=ROS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=12.91045777777778, timeString=12.91, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679174, subwayLine=YUS, stationId=BLO2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=11.931017777777777, timeString=11.93, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679175, subwayLine=YUS, stationId=BLO2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=14.238466666666666, timeString=14.24, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679176, subwayLine=YUS, stationId=WEL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=12.885364444444447, timeString=12.89, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679177, subwayLine=YUS, stationId=WEL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=15.192813333333334, timeString=15.19, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679178, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=13.814875555555556, timeString=13.81, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679179, subwayLine=YUS, stationId=COL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=16.122324444444445, timeString=16.12, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679180, subwayLine=YUS, stationId=DUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=14.681733333333334, timeString=14.68, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679181, subwayLine=YUS, stationId=DUN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=16.989182222222222, timeString=16.99, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679182, subwayLine=YUS, stationId=QUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=15.438524444444443, timeString=15.44, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679183, subwayLine=YUS, stationId=QUN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=17.745973333333332, timeString=17.75, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679184, subwayLine=YUS, stationId=KNG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=16.26417777777778, timeString=16.26, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679185, subwayLine=YUS, stationId=KNG2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=18.571626666666667, timeString=18.57, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679186, subwayLine=YUS, stationId=UNI2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=17.071204444444444, timeString=17.07, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679187, subwayLine=YUS, stationId=UNI2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=19.378653333333332, timeString=19.38, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679188, subwayLine=YUS, stationId=STA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=17.997893333333334, timeString=18.00, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679189, subwayLine=YUS, stationId=STA2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=20.305342222222222, timeString=20.31, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679190, subwayLine=YUS, stationId=OSG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=18.69316, timeString=18.69, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679191, subwayLine=YUS, stationId=OSG2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=21.000608888888888, timeString=21.00, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679192, subwayLine=YUS, stationId=STP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=19.447128888888887, timeString=19.45, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679193, subwayLine=YUS, stationId=STP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=21.75457777777778, timeString=21.75, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679194, subwayLine=YUS, stationId=QPK2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=20.589435555555553, timeString=20.59, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679195, subwayLine=YUS, stationId=QPK2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=22.896884444444446, timeString=22.90, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679196, subwayLine=YUS, stationId=MUS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=21.851968888888884, timeString=21.85, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679197, subwayLine=YUS, stationId=MUS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=24.159417777777776, timeString=24.16, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679198, subwayLine=YUS, stationId=SGU2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.3654777777777778, timeString=00.37, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679199, subwayLine=YUS, stationId=SGU2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=23.011491111111113, timeString=23.01, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679200, subwayLine=YUS, stationId=SGU2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=25.318939999999998, timeString=25.32, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679201, subwayLine=YUS, stationId=SPA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.5331844444444447, timeString=01.53, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679202, subwayLine=YUS, stationId=SPA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=24.179197777777777, timeString=24.18, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679203, subwayLine=YUS, stationId=SPA2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=26.486646666666665, timeString=26.49, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679204, subwayLine=YUS, stationId=DUP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.530993333333333, timeString=02.53, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679205, subwayLine=YUS, stationId=DUP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=25.177006666666664, timeString=25.18, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679206, subwayLine=YUS, stationId=DUP2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=27.484455555555552, timeString=27.48, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679207, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.155531111111111, timeString=05.16, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679208, subwayLine=YUS, stationId=SCW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=27.801544444444446, timeString=27.80, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16593679209, subwayLine=YUS, stationId=SCW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=30.10899333333333, timeString=30.11, trainDestination=SHW2, createDate=Sun Sep 17 11:00:39 EDT 2017, systemMessageType=Normal]
