NTASData [id=16594151080, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=2.7060402684563756, timeString=02.71, trainDestination=DML1, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151081, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=8.657617449664428, timeString=08.66, trainDestination=DML1, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151082, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=2.7060402684563756, timeString=02.71, trainDestination=DML1, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151083, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=8.657617449664428, timeString=08.66, trainDestination=DML1, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151084, subwayLine=SHEP, stationId=LES2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=3.036241610738255, timeString=03.04, trainDestination=YIE2, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151085, subwayLine=SHEP, stationId=BSS2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=4.632181208053691, timeString=04.63, trainDestination=YIE2, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151086, subwayLine=SHEP, stationId=BYV2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=6.423422818791946, timeString=06.42, trainDestination=YIE2, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151087, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=3.2718120805369124, timeString=03.27, trainDestination=YIE2, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151088, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=10.564328859060403, timeString=10.56, trainDestination=YIE2, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151089, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=3.2718120805369124, timeString=03.27, trainDestination=YIE2, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151090, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=10.564328859060403, timeString=10.56, trainDestination=YIE2, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151091, subwayLine=SHEP, stationId=BYV1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=1.7778523489932885, timeString=01.78, trainDestination=DML1, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151092, subwayLine=SHEP, stationId=BSS1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.5650671140939596, timeString=03.57, trainDestination=DML1, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16594151093, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=5.152953020134228, timeString=05.15, trainDestination=DML1, createDate=Sun Sep 17 11:35:12 EDT 2017, systemMessageType=Normal]
