NTASData [id=16593879004, subwayLine=BD, stationId=SGL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=0.25365399380804954, timeString=00.25, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879005, subwayLine=BD, stationId=SGL1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=2.8282034674922603, timeString=02.83, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879006, subwayLine=BD, stationId=SGL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=6.190988388854489, timeString=06.19, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879007, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=1.3453441486068112, timeString=01.35, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879008, subwayLine=BD, stationId=BAU1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=3.9198936222910223, timeString=03.92, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879009, subwayLine=BD, stationId=BAU1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=7.282678543653251, timeString=07.28, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879010, subwayLine=BD, stationId=YNG1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.145586996904025, timeString=02.15, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879011, subwayLine=BD, stationId=YNG1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=4.720136470588236, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879012, subwayLine=BD, stationId=YNG1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=8.082921391950464, timeString=08.08, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879013, subwayLine=BD, stationId=SHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=3.4650278637770904, timeString=03.47, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593879014, subwayLine=BD, stationId=SHE1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=6.039577337461301, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 11:15:18 EDT 2017, systemMessageType=Normal]
