NTASData [id=16594120417, subwayLine=YUS, stationId=UNI1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=0.4893733333333333, timeString=00.49, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120418, subwayLine=YUS, stationId=UNI1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=4.905224444444444, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120419, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=6.390854444444443, timeString=06.39, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120420, subwayLine=YUS, stationId=KNG1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120421, subwayLine=YUS, stationId=KNG1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=1.2842644444444442, timeString=01.28, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120422, subwayLine=YUS, stationId=KNG1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=5.700115555555556, timeString=05.70, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120423, subwayLine=YUS, stationId=QUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.8256533333333334, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120424, subwayLine=YUS, stationId=QUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=2.1099177777777776, timeString=02.11, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120425, subwayLine=YUS, stationId=QUN1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=6.525768888888889, timeString=06.53, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120426, subwayLine=YUS, stationId=DUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.5801866666666666, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120427, subwayLine=YUS, stationId=DUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=2.8644511111111113, timeString=02.86, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120428, subwayLine=YUS, stationId=DUN1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=7.280302222222222, timeString=07.28, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120429, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.447044444444445, timeString=02.45, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120430, subwayLine=YUS, stationId=COL1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=3.731308888888889, timeString=03.73, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120431, subwayLine=YUS, stationId=COL1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=8.14716, timeString=08.15, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120432, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.3647022222222223, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120433, subwayLine=YUS, stationId=WEL1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=4.6489666666666665, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120434, subwayLine=YUS, stationId=WEL1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=9.064817777777778, timeString=09.06, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120435, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.6993466666666667, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120436, subwayLine=YUS, stationId=BLO1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.319048888888888, timeString=04.32, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120437, subwayLine=YUS, stationId=BLO1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=5.6033133333333325, timeString=05.60, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120438, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.02792, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120439, subwayLine=YUS, stationId=ROS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.647622222222223, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120440, subwayLine=YUS, stationId=ROS1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=6.931886666666667, timeString=06.93, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120441, subwayLine=YUS, stationId=SUM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.0573377777777777, timeString=03.06, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120442, subwayLine=YUS, stationId=SUM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=6.67704, timeString=06.68, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120443, subwayLine=YUS, stationId=SUM1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=7.961304444444444, timeString=07.96, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120444, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.465497777777777, timeString=04.47, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120445, subwayLine=YUS, stationId=STC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=8.0852, timeString=08.09, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120446, subwayLine=YUS, stationId=STC1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=9.369464444444443, timeString=09.37, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120447, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.7902222222222223, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120448, subwayLine=YUS, stationId=DAV1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.497933333333332, timeString=06.50, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120449, subwayLine=YUS, stationId=DAV1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=10.117635555555555, timeString=10.12, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120450, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.4044044444444443, timeString=02.40, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120451, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.112115555555555, timeString=08.11, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120452, subwayLine=YUS, stationId=EGL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=11.731817777777776, timeString=11.73, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120453, subwayLine=YUS, stationId=LAW1, trainId=16, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120454, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.696311111111111, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120455, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=12.404022222222222, timeString=12.40, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120456, subwayLine=YUS, stationId=YKM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.514666666666667, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120457, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.21097777777778, timeString=10.21, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120458, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=15.91868888888889, timeString=15.92, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120459, subwayLine=YUS, stationId=SHP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.101017777777777, timeString=07.10, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120460, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=13.797328888888888, timeString=13.80, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120461, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=19.50504, timeString=19.51, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120462, subwayLine=YUS, stationId=NYC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.562235555555556, timeString=08.56, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120463, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.258546666666668, timeString=15.26, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120464, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=20.966257777777777, timeString=20.97, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120465, subwayLine=YUS, stationId=FIN1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120466, subwayLine=YUS, stationId=FIN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.169275555555554, timeString=11.17, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120467, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=17.86558666666667, timeString=17.87, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120468, subwayLine=YUS, stationId=FIN2, trainId=115, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120469, subwayLine=YUS, stationId=FIN2, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120470, subwayLine=YUS, stationId=FIN2, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.169275555555554, timeString=11.17, trainDestination=FIN1, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120471, subwayLine=YUS, stationId=NYC2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.066431111111111, timeString=02.07, trainDestination=SHW2, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120472, subwayLine=YUS, stationId=SHP2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.5270844444444442, timeString=03.53, trainDestination=SHW2, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120473, subwayLine=YUS, stationId=YKM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.1599333333333335, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120474, subwayLine=YUS, stationId=YKM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=7.107791111111111, timeString=07.11, trainDestination=SHW2, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16594120475, subwayLine=YUS, stationId=LAW2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:32:58 EDT 2017, systemMessageType=Normal]
