NTASData [id=16593906850, subwayLine=BD, stationId=ISL1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=0.24081842229102168, timeString=00.24, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906851, subwayLine=BD, stationId=RYK1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=2.245725235913313, timeString=02.25, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906852, subwayLine=BD, stationId=OML1, trainId=207, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906853, subwayLine=BD, stationId=OML1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=4.664710870588235, timeString=04.66, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906854, subwayLine=BD, stationId=JNE1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=1.5957425386996906, timeString=01.60, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906855, subwayLine=BD, stationId=JNE1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=6.260453409287926, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906856, subwayLine=BD, stationId=RUN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=2.7256789597523223, timeString=02.73, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906857, subwayLine=BD, stationId=RUN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=7.390389830340558, timeString=07.39, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906858, subwayLine=BD, stationId=HPK1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=3.9505657708978332, timeString=03.95, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906859, subwayLine=BD, stationId=HPK1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=8.61527664148607, timeString=08.62, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906860, subwayLine=BD, stationId=KEL1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=5.1927214365325085, timeString=05.19, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906861, subwayLine=BD, stationId=KEL1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=9.857432307120744, timeString=09.86, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906862, subwayLine=BD, stationId=DNW1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.284228359133127, timeString=00.28, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906863, subwayLine=BD, stationId=DNW1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=6.1428636037151705, timeString=06.14, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906864, subwayLine=BD, stationId=DNW1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=10.807574474303408, timeString=10.81, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906865, subwayLine=BD, stationId=LAN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=1.7055837770897835, timeString=01.71, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906866, subwayLine=BD, stationId=LAN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=7.564219021671827, timeString=07.56, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906867, subwayLine=BD, stationId=LAN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=12.228929892260062, timeString=12.23, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906868, subwayLine=BD, stationId=DUF1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=2.5850934984520126, timeString=02.59, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906869, subwayLine=BD, stationId=DUF1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=8.443728743034056, timeString=08.44, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906870, subwayLine=BD, stationId=DUF1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=13.108439613622293, timeString=13.11, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906871, subwayLine=BD, stationId=OSS1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=0.9947992569659444, timeString=00.99, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906872, subwayLine=BD, stationId=OSS1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=3.8348927554179575, timeString=03.83, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906873, subwayLine=BD, stationId=OSS1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=9.693528, timeString=09.69, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906874, subwayLine=BD, stationId=CHR1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=2.2282752, timeString=02.23, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906875, subwayLine=BD, stationId=CHR1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=5.068368698452012, timeString=05.07, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906876, subwayLine=BD, stationId=CHR1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=10.927003943034057, timeString=10.93, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906877, subwayLine=BD, stationId=BAT1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=3.211681144272446, timeString=03.21, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906878, subwayLine=BD, stationId=BAT1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=6.0517746427244585, timeString=06.05, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906879, subwayLine=BD, stationId=BAT1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=11.910409887306503, timeString=11.91, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906880, subwayLine=BD, stationId=BSP1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=0.6791472445820435, timeString=00.68, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906881, subwayLine=BD, stationId=BSP1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=4.14582838885449, timeString=04.15, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906882, subwayLine=BD, stationId=BSP1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=6.985921887306501, timeString=06.99, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906883, subwayLine=BD, stationId=SGL1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=1.5897975232198145, timeString=01.59, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906884, subwayLine=BD, stationId=SGL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=5.056478667492261, timeString=05.06, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906885, subwayLine=BD, stationId=SGL1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=7.8965721659442725, timeString=07.90, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906886, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906887, subwayLine=BD, stationId=BAU1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=2.681487678018576, timeString=02.68, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593906888, subwayLine=BD, stationId=BAU1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=6.148168822291021, timeString=06.15, trainDestination=KEN1, createDate=Sun Sep 17 11:17:19 EDT 2017, systemMessageType=Normal]
