NTASData [id=16594394791, subwayLine=BD, stationId=KEN1, trainId=206, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394792, subwayLine=BD, stationId=KEN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=4.8264070291021675, timeString=04.83, trainDestination=KEN1, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394793, subwayLine=BD, stationId=KEN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=10.388254707120746, timeString=10.39, trainDestination=KEN1, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394794, subwayLine=BD, stationId=KEN2, trainId=205, trainMessage=Delayed, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394795, subwayLine=BD, stationId=KEN2, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=4.8264070291021675, timeString=04.83, trainDestination=KEN1, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394796, subwayLine=BD, stationId=KEN2, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=10.388254707120746, timeString=10.39, trainDestination=KEN1, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394797, subwayLine=BD, stationId=VPK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=3.6931002352941182, timeString=03.69, trainDestination=KIP2, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394798, subwayLine=BD, stationId=MST2, trainId=203, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394799, subwayLine=BD, stationId=MST2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=5.932603021671828, timeString=05.93, trainDestination=KIP2, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394800, subwayLine=BD, stationId=WDB2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=1.7338933746130034, timeString=01.73, trainDestination=KIP2, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594394801, subwayLine=BD, stationId=WDB2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=7.666496396284831, timeString=07.67, trainDestination=KIP2, createDate=Sun Sep 17 11:53:40 EDT 2017, systemMessageType=Normal]
