NTASData [id=16593059661, subwayLine=YUS, stationId=MUS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.450596, timeString=00.45, trainDestination=MUS1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059662, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059663, subwayLine=YUS, stationId=MUS1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=1.7339855555555554, timeString=01.73, trainDestination=MUS1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059664, subwayLine=YUS, stationId=OSG1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=0.31213777777777774, timeString=00.31, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059665, subwayLine=YUS, stationId=STA1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.1459755555555555, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059666, subwayLine=YUS, stationId=UNI1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.6519333333333333, timeString=00.65, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059667, subwayLine=YUS, stationId=UNI1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.052908888888889, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059668, subwayLine=YUS, stationId=KNG1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.4468244444444442, timeString=01.45, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059669, subwayLine=YUS, stationId=KNG1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.8478, timeString=02.85, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059670, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.2724777777777776, timeString=02.27, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059671, subwayLine=YUS, stationId=QUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.6734533333333337, timeString=03.67, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059672, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.027011111111111, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059673, subwayLine=YUS, stationId=DUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=4.427986666666667, timeString=04.43, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059674, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.893868888888889, timeString=03.89, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059675, subwayLine=YUS, stationId=COL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=5.294844444444444, timeString=05.29, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059676, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.8115266666666665, timeString=04.81, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059677, subwayLine=YUS, stationId=WEL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=6.212502222222222, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059678, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.765873333333333, timeString=05.77, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059679, subwayLine=YUS, stationId=BLO1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.166848888888888, timeString=07.17, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059680, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.0735733333333333, timeString=01.07, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059681, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.094446666666666, timeString=07.09, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593059682, subwayLine=YUS, stationId=ROS1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=8.495422222222222, timeString=08.50, trainDestination=FIN1, createDate=Sun Sep 17 10:15:11 EDT 2017, systemMessageType=Normal]
