NTASData [id=16592930228, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930229, subwayLine=YUS, stationId=MUS1, trainId=116, trainMessage=Arriving, trainDirection=South, timeInt=1.8117377777777777, timeString=01.81, trainDestination=MUS2, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930230, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=6.413444444444444, timeString=06.41, trainDestination=MUS2, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930231, subwayLine=YUS, stationId=DUN1, trainId=101, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930232, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.8668577777777778, timeString=00.87, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930233, subwayLine=YUS, stationId=WEL1, trainId=128, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930234, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.7845155555555554, timeString=01.78, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930235, subwayLine=YUS, stationId=BLO1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=0.9543466666666667, timeString=00.95, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930236, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.7388622222222225, timeString=02.74, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930237, subwayLine=YUS, stationId=ROS1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=2.28292, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16592930238, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.067435555555556, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 10:06:27 EDT 2017, systemMessageType=Normal]
