NTASData [id=16593246463, subwayLine=YUS, stationId=COL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.14280444444444446, timeString=00.14, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246506, subwayLine=YUS, stationId=QUN1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.8256533333333334, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246507, subwayLine=YUS, stationId=QUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.527477777777778, timeString=02.53, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246508, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.9332311111111125, timeString=05.93, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246509, subwayLine=YUS, stationId=DUN1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=0.24496888888888887, timeString=00.24, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246510, subwayLine=YUS, stationId=DUN1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=1.5801866666666666, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246511, subwayLine=YUS, stationId=DUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.282011111111111, timeString=03.28, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246512, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246513, subwayLine=YUS, stationId=COL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=1.1118266666666667, timeString=01.11, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246514, subwayLine=YUS, stationId=COL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=2.447044444444445, timeString=02.45, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246515, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.9176577777777778, timeString=00.92, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246516, subwayLine=YUS, stationId=WEL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=2.029484444444444, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246517, subwayLine=YUS, stationId=WEL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=3.3647022222222223, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246518, subwayLine=YUS, stationId=BLO1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.8720044444444444, timeString=01.87, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246519, subwayLine=YUS, stationId=BLO1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=2.9838311111111113, timeString=02.98, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246520, subwayLine=YUS, stationId=BLO1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=4.319048888888888, timeString=04.32, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246521, subwayLine=YUS, stationId=ROS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.2005777777777777, timeString=03.20, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246522, subwayLine=YUS, stationId=ROS1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=4.312404444444445, timeString=04.31, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246523, subwayLine=YUS, stationId=ROS1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=5.647622222222223, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246524, subwayLine=YUS, stationId=SUM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=0.34543999999999997, timeString=00.35, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246525, subwayLine=YUS, stationId=SUM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.229995555555556, timeString=04.23, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246526, subwayLine=YUS, stationId=SUM1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=5.341822222222222, timeString=05.34, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246527, subwayLine=YUS, stationId=STC1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246528, subwayLine=YUS, stationId=STC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.7536, timeString=01.75, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246529, subwayLine=YUS, stationId=STC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.6381555555555565, timeString=05.64, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246530, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.0324355555555558, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246531, subwayLine=YUS, stationId=DAV1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.7860355555555563, timeString=03.79, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246532, subwayLine=YUS, stationId=DAV1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=7.670591111111111, timeString=07.67, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246533, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.646617777777778, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246534, subwayLine=YUS, stationId=EGL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=5.400217777777778, timeString=05.40, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246535, subwayLine=YUS, stationId=EGL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=9.284773333333334, timeString=09.28, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246536, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.938524444444444, timeString=07.94, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246537, subwayLine=YUS, stationId=LAW1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=9.692124444444444, timeString=09.69, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246538, subwayLine=YUS, stationId=LAW1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=13.57668, timeString=13.58, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246539, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.0244666666666666, timeString=01.02, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246540, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=11.453191111111112, timeString=11.45, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246541, subwayLine=YUS, stationId=YKM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=13.20679111111111, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246542, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.610817777777777, timeString=04.61, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246543, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.039542222222224, timeString=15.04, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246544, subwayLine=YUS, stationId=SHP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=16.793142222222222, timeString=16.79, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246545, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.072035555555555, timeString=06.07, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246546, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.500760000000003, timeString=16.50, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246547, subwayLine=YUS, stationId=NYC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=18.25436, timeString=18.25, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246548, subwayLine=YUS, stationId=FIN1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246549, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.679075555555556, timeString=08.68, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246550, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=19.107800000000005, timeString=19.11, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246551, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246552, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.679075555555556, timeString=08.68, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246553, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=19.107800000000005, timeString=19.11, trainDestination=FIN1, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246554, subwayLine=YUS, stationId=SHP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.3476977777777778, timeString=00.35, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246555, subwayLine=YUS, stationId=YKM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.928404444444444, timeString=03.93, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246556, subwayLine=YUS, stationId=LAW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.441377777777777, timeString=07.44, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246557, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.25964444444444446, timeString=00.26, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246558, subwayLine=YUS, stationId=EGL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.724253333333333, timeString=11.72, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246559, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.8693111111111111, timeString=01.87, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246560, subwayLine=YUS, stationId=DAV2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=13.33392, timeString=13.33, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246561, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246562, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.90852, timeString=03.91, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246563, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.373128888888889, timeString=15.37, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246564, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246565, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.312728888888889, timeString=05.31, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246566, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.777337777777777, timeString=16.78, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246567, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246568, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.331422222222223, timeString=06.33, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246569, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.79603111111111, timeString=17.80, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246570, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246571, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.659431111111111, timeString=07.66, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
NTASData [id=16593246572, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=19.124039999999997, timeString=19.12, trainDestination=MUS2, createDate=Sun Sep 17 10:27:53 EDT 2017, systemMessageType=Normal]
