NTASData [id=16593290444, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290482, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.9568666666666665, timeString=02.96, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290483, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.17068888888889, timeString=08.17, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290484, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.079493333333332, timeString=17.08, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290485, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.8237244444444447, timeString=03.82, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290486, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.037546666666668, timeString=09.04, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290487, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.94635111111111, timeString=17.95, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290488, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290489, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.5805155555555555, timeString=04.58, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290490, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.794337777777779, timeString=09.79, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290491, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.8256533333333334, timeString=00.83, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290492, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.406168888888889, timeString=05.41, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290493, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.619991111111112, timeString=10.62, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290494, subwayLine=YUS, stationId=UNI2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.6326800000000001, timeString=01.63, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290495, subwayLine=YUS, stationId=UNI2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.213195555555556, timeString=06.21, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290496, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.427017777777777, timeString=11.43, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290497, subwayLine=YUS, stationId=STA2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.559368888888889, timeString=02.56, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290498, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.139884444444444, timeString=07.14, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290499, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.353706666666668, timeString=12.35, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290500, subwayLine=YUS, stationId=OSG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.2546355555555553, timeString=03.25, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290501, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.835151111111111, timeString=07.84, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290502, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.048973333333333, timeString=13.05, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290503, subwayLine=YUS, stationId=STP2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.008604444444444, timeString=04.01, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290504, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.58912, timeString=08.59, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290505, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.802942222222223, timeString=13.80, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290506, subwayLine=YUS, stationId=QPK2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.15091111111111, timeString=05.15, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290507, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.731426666666666, timeString=09.73, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290508, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.945248888888887, timeString=14.95, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290509, subwayLine=YUS, stationId=MUS2, trainId=122, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290510, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290511, subwayLine=YUS, stationId=MUS2, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290512, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290513, subwayLine=YUS, stationId=MUS1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290514, subwayLine=YUS, stationId=MUS1, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=6.413444444444444, timeString=06.41, trainDestination=MUS2, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290515, subwayLine=YUS, stationId=STA1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.4224866666666667, timeString=00.42, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290516, subwayLine=YUS, stationId=UNI1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.3294199999999998, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290517, subwayLine=YUS, stationId=KNG1, trainId=107, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290518, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.124311111111111, timeString=02.12, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290519, subwayLine=YUS, stationId=QUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.8256533333333334, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290520, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.949964444444445, timeString=02.95, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290521, subwayLine=YUS, stationId=DUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.5801866666666666, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290522, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.704497777777778, timeString=03.70, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290523, subwayLine=YUS, stationId=COL1, trainId=106, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290524, subwayLine=YUS, stationId=COL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.447044444444445, timeString=02.45, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290525, subwayLine=YUS, stationId=COL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.571355555555556, timeString=04.57, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290526, subwayLine=YUS, stationId=WEL1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.9176577777777778, timeString=00.92, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290527, subwayLine=YUS, stationId=WEL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.3647022222222223, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290528, subwayLine=YUS, stationId=WEL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.489013333333333, timeString=05.49, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290529, subwayLine=YUS, stationId=BLO1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=0.6993466666666667, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290530, subwayLine=YUS, stationId=BLO1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=1.8720044444444444, timeString=01.87, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290531, subwayLine=YUS, stationId=BLO1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.319048888888888, timeString=04.32, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290532, subwayLine=YUS, stationId=ROS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.5458177777777777, timeString=00.55, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290533, subwayLine=YUS, stationId=ROS1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=2.02792, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290534, subwayLine=YUS, stationId=ROS1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=3.2005777777777777, timeString=03.20, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290535, subwayLine=YUS, stationId=SUM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.5752355555555555, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290536, subwayLine=YUS, stationId=SUM1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=3.0573377777777777, timeString=03.06, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290537, subwayLine=YUS, stationId=SUM1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=4.229995555555556, timeString=04.23, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290538, subwayLine=YUS, stationId=STC1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.983395555555556, timeString=02.98, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290539, subwayLine=YUS, stationId=STC1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=4.465497777777777, timeString=04.47, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290540, subwayLine=YUS, stationId=STC1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=5.6381555555555565, timeString=05.64, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290541, subwayLine=YUS, stationId=DAV1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=0.7902222222222223, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290542, subwayLine=YUS, stationId=DAV1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.015831111111111, timeString=05.02, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593290543, subwayLine=YUS, stationId=DAV1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=6.497933333333332, timeString=06.50, trainDestination=FIN1, createDate=Sun Sep 17 10:31:03 EDT 2017, systemMessageType=Normal]
