NTASData [id=16594164493, subwayLine=BD, stationId=LAN2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=0.2941367182662539, timeString=00.29, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164494, subwayLine=BD, stationId=LAN2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=6.145789285448917, timeString=06.15, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164495, subwayLine=BD, stationId=LAN2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=8.432358078018577, timeString=08.43, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164496, subwayLine=BD, stationId=DNW2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=1.6775572755417958, timeString=01.68, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164497, subwayLine=BD, stationId=DNW2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=7.529209842724459, timeString=07.53, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164498, subwayLine=BD, stationId=DNW2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=9.815778635294118, timeString=09.82, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164499, subwayLine=BD, stationId=KEL2, trainId=216, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164500, subwayLine=BD, stationId=KEL2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=2.813410402476781, timeString=02.81, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164501, subwayLine=BD, stationId=KEL2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=8.665062969659443, timeString=08.67, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164502, subwayLine=BD, stationId=HPK2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=1.1957279256965947, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164503, subwayLine=BD, stationId=HPK2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=4.009138328173376, timeString=04.01, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164504, subwayLine=BD, stationId=HPK2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=9.860790895356038, timeString=09.86, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164505, subwayLine=BD, stationId=RUN2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=2.41608520123839, timeString=02.42, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164506, subwayLine=BD, stationId=RUN2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=5.229495603715172, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164507, subwayLine=BD, stationId=RUN2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=11.081148170897833, timeString=11.08, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164508, subwayLine=BD, stationId=JNE2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=3.6309504148606817, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164509, subwayLine=BD, stationId=JNE2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=6.444360817337463, timeString=06.44, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164510, subwayLine=BD, stationId=JNE2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=12.296013384520124, timeString=12.30, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164511, subwayLine=BD, stationId=OML2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=5.234619640866875, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164512, subwayLine=BD, stationId=OML2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=8.048030043343656, timeString=08.05, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164513, subwayLine=BD, stationId=OML2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=13.899682610526316, timeString=13.90, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164514, subwayLine=BD, stationId=RYK2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=2.025234635294118, timeString=02.03, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164515, subwayLine=BD, stationId=RYK2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=7.651872728173377, timeString=07.65, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164516, subwayLine=BD, stationId=RYK2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=10.465283130650159, timeString=10.47, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164517, subwayLine=BD, stationId=ISL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=1.7413233436532511, timeString=01.74, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164518, subwayLine=BD, stationId=ISL2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=4.252728490402478, timeString=04.25, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164519, subwayLine=BD, stationId=ISL2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=9.879366583281735, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164520, subwayLine=BD, stationId=KIP2, trainId=213, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164521, subwayLine=BD, stationId=KIP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=4.0897218278637775, timeString=04.09, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164522, subwayLine=BD, stationId=KIP2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=6.6011269746130035, timeString=06.60, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164523, subwayLine=BD, stationId=KIP1, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=4.0897218278637775, timeString=04.09, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164524, subwayLine=BD, stationId=KIP1, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=6.6011269746130035, timeString=06.60, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594164525, subwayLine=BD, stationId=KIP1, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 11:36:11 EDT 2017, systemMessageType=Normal]
