NTASData [id=16593951575, subwayLine=YUS, stationId=KNG1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.1840088888888889, timeString=00.18, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951576, subwayLine=YUS, stationId=KNG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.248688888888889, timeString=05.25, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951577, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=16.356323333333332, timeString=16.36, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951578, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.0096622222222222, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951579, subwayLine=YUS, stationId=QUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.0743422222222225, timeString=06.07, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951580, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=17.181976666666667, timeString=17.18, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951581, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.7641955555555555, timeString=01.76, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951582, subwayLine=YUS, stationId=DUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.828875555555555, timeString=06.83, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951583, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=17.93651, timeString=17.94, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951584, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.6310533333333335, timeString=02.63, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951585, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.695733333333333, timeString=07.70, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951586, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=18.803367777777776, timeString=18.80, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951587, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.6626577777777778, timeString=00.66, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951588, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.5487111111111114, timeString=03.55, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951589, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.613391111111111, timeString=08.61, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951590, subwayLine=YUS, stationId=BLO1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.6170044444444445, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951591, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.503057777777778, timeString=04.50, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951592, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=9.567737777777777, timeString=09.57, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951593, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.9455777777777774, timeString=02.95, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951594, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.831631111111111, timeString=05.83, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951595, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.89631111111111, timeString=10.90, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951596, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.9749955555555556, timeString=03.97, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951597, subwayLine=YUS, stationId=SUM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.861048888888888, timeString=06.86, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951598, subwayLine=YUS, stationId=SUM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=11.925728888888887, timeString=11.93, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951599, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.383155555555556, timeString=05.38, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951600, subwayLine=YUS, stationId=STC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=8.269208888888889, timeString=08.27, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951601, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=13.333888888888888, timeString=13.33, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951602, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.415591111111111, timeString=07.42, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951603, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.301644444444445, timeString=10.30, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951604, subwayLine=YUS, stationId=DAV1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=15.366324444444443, timeString=15.37, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951605, subwayLine=YUS, stationId=EGL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.3591822222222223, timeString=01.36, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951606, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.029773333333333, timeString=09.03, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951607, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=11.915826666666666, timeString=11.92, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951608, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=5.651088888888888, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951609, subwayLine=YUS, stationId=LAW1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=13.321679999999999, timeString=13.32, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951610, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.20773333333333, timeString=16.21, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951611, subwayLine=YUS, stationId=YKM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.921, timeString=02.92, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951612, subwayLine=YUS, stationId=YKM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=9.165755555555556, timeString=09.17, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951613, subwayLine=YUS, stationId=YKM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=16.836346666666667, timeString=16.84, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16593951614, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.525128888888889, timeString=01.53, trainDestination=FIN1, createDate=Sun Sep 17 11:20:34 EDT 2017, systemMessageType=Normal]
