NTASData [id=16593394024, subwayLine=BD, stationId=KEN2, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394025, subwayLine=BD, stationId=KEN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=0.3882724458204335, timeString=00.39, trainDestination=KEN2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394026, subwayLine=BD, stationId=KEN2, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.072316007430342, timeString=08.07, trainDestination=KEN1, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394027, subwayLine=BD, stationId=WAR2, trainId=211, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394028, subwayLine=BD, stationId=VPK2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=3.948100235294118, timeString=03.95, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394029, subwayLine=BD, stationId=MST2, trainId=210, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394030, subwayLine=BD, stationId=MST2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=6.187603021671828, timeString=06.19, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394031, subwayLine=BD, stationId=WDB2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=1.7338933746130034, timeString=01.73, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394032, subwayLine=BD, stationId=WDB2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=7.921496396284831, timeString=07.92, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394033, subwayLine=BD, stationId=COX2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=3.041161114551084, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394034, subwayLine=BD, stationId=COX2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=9.228764136222912, timeString=09.23, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394035, subwayLine=BD, stationId=GWD2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=3.9840843343653254, timeString=03.98, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394036, subwayLine=BD, stationId=GWD2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=10.171687356037154, timeString=10.17, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394037, subwayLine=BD, stationId=DON2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=0.9364814860681117, timeString=00.94, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394038, subwayLine=BD, stationId=DON2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=5.175565820433437, timeString=05.18, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394039, subwayLine=BD, stationId=DON2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=11.363168842105264, timeString=11.36, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394040, subwayLine=BD, stationId=PAP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.8669484829721363, timeString=01.87, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394041, subwayLine=BD, stationId=PAP2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=6.1060328173374625, timeString=06.11, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394042, subwayLine=BD, stationId=PAP2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=12.29363583900929, timeString=12.29, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394043, subwayLine=BD, stationId=CHE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.8945173993808053, timeString=02.89, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394044, subwayLine=BD, stationId=CHE2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=7.133601733746131, timeString=07.13, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394045, subwayLine=BD, stationId=CHE2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=13.321204755417957, timeString=13.32, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593394046, subwayLine=BD, stationId=BRD2, trainId=208, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:38:52 EDT 2017, systemMessageType=Normal]
