NTASData [id=16594159827, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.036906666666667, timeString=04.04, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159828, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.121102222222222, timeString=10.12, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159829, subwayLine=YUS, stationId=LAW1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=13.57668, timeString=13.58, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159830, subwayLine=YUS, stationId=YKM1, trainId=16, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159831, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.551573333333333, timeString=07.55, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159832, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=13.635768888888888, timeString=13.64, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159833, subwayLine=YUS, stationId=SHP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.586351111111111, timeString=03.59, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159834, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=11.137924444444444, timeString=11.14, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159835, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=17.22212, timeString=17.22, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159836, subwayLine=YUS, stationId=NYC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.047568888888888, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159837, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=12.599142222222222, timeString=12.60, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159838, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=18.683337777777776, timeString=18.68, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159839, subwayLine=YUS, stationId=FIN1, trainId=117, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159840, subwayLine=YUS, stationId=FIN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159841, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.206182222222221, timeString=15.21, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159842, subwayLine=YUS, stationId=FIN2, trainId=115, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159843, subwayLine=YUS, stationId=FIN2, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159844, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.206182222222221, timeString=15.21, trainDestination=FIN1, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159845, subwayLine=YUS, stationId=SHP2, trainId=114, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159846, subwayLine=YUS, stationId=YKM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.5807066666666665, timeString=03.58, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159847, subwayLine=YUS, stationId=LAW2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159848, subwayLine=YUS, stationId=LAW2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=7.093679999999999, timeString=07.09, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159849, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159850, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.637542222222222, timeString=05.64, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159851, subwayLine=YUS, stationId=EGL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=11.376555555555555, timeString=11.38, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159852, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159853, subwayLine=YUS, stationId=DAV2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=7.247208888888888, timeString=07.25, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159854, subwayLine=YUS, stationId=DAV2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=12.986222222222223, timeString=12.99, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159855, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594159856, subwayLine=YUS, stationId=STC2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=9.286417777777778, timeString=09.29, trainDestination=SHW2, createDate=Sun Sep 17 11:35:51 EDT 2017, systemMessageType=Normal]
