NTASData [id=16594459137, subwayLine=BD, stationId=KIP1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=0.2474258823529412, timeString=00.25, trainDestination=KIP1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459148, subwayLine=BD, stationId=DNW1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=8.306849238390093, timeString=08.31, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459149, subwayLine=BD, stationId=LAN1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=1.1663554179566566, timeString=01.17, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459150, subwayLine=BD, stationId=LAN1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=4.093784024767802, timeString=04.09, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459151, subwayLine=BD, stationId=LAN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=9.72820465634675, timeString=09.73, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459152, subwayLine=BD, stationId=DUF1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=2.045865139318886, timeString=02.05, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459153, subwayLine=BD, stationId=DUF1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=4.973293746130032, timeString=04.97, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459154, subwayLine=BD, stationId=DUF1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=10.607714377708978, timeString=10.61, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459155, subwayLine=BD, stationId=OSS1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=3.29566439628483, timeString=03.30, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459156, subwayLine=BD, stationId=OSS1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=6.2230930030959755, timeString=06.22, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459157, subwayLine=BD, stationId=OSS1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=11.857513634674923, timeString=11.86, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459158, subwayLine=BD, stationId=CHR1, trainId=213, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459159, subwayLine=BD, stationId=CHR1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=4.529140339318886, timeString=04.53, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459160, subwayLine=BD, stationId=CHR1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=7.456568946130032, timeString=07.46, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459161, subwayLine=BD, stationId=BAT1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=0.983405944272446, timeString=00.98, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459162, subwayLine=BD, stationId=BAT1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=5.512546283591332, timeString=05.51, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459163, subwayLine=BD, stationId=BAT1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=8.439974890402477, timeString=08.44, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459164, subwayLine=BD, stationId=BSP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=1.9175531888544894, timeString=01.92, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459165, subwayLine=BD, stationId=BSP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=6.446693528173375, timeString=06.45, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459166, subwayLine=BD, stationId=BSP1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=9.37412213498452, timeString=09.37, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459167, subwayLine=BD, stationId=SGL1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=2.8282034674922603, timeString=02.83, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459168, subwayLine=BD, stationId=SGL1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=7.357343806811146, timeString=07.36, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459169, subwayLine=BD, stationId=SGL1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=10.28477241362229, timeString=10.28, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459170, subwayLine=BD, stationId=BAU1, trainId=212, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459171, subwayLine=BD, stationId=BAU1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=3.9198936222910223, timeString=03.92, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459172, subwayLine=BD, stationId=BAU1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.449033961609908, timeString=08.45, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459173, subwayLine=BD, stationId=YNG1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=0.8002428482972137, timeString=00.80, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459174, subwayLine=BD, stationId=YNG1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.720136470588236, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459175, subwayLine=BD, stationId=YNG1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=9.249276809907121, timeString=09.25, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459176, subwayLine=BD, stationId=SHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=2.1196837151702788, timeString=02.12, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459177, subwayLine=BD, stationId=SHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.039577337461301, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459178, subwayLine=BD, stationId=SHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.568717676780187, timeString=10.57, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459179, subwayLine=BD, stationId=CFK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.1577271826625393, timeString=03.16, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459180, subwayLine=BD, stationId=CFK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=7.077620804953561, timeString=07.08, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459181, subwayLine=BD, stationId=CFK1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=11.606761144272445, timeString=11.61, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459182, subwayLine=BD, stationId=BRD1, trainId=211, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459183, subwayLine=BD, stationId=BRD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=4.7322375232198155, timeString=04.73, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459184, subwayLine=BD, stationId=BRD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.652131145510836, timeString=08.65, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459185, subwayLine=BD, stationId=CHE1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=1.0384681114551084, timeString=01.04, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459186, subwayLine=BD, stationId=CHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.770705634674924, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459187, subwayLine=BD, stationId=CHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=9.690599256965944, timeString=09.69, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459188, subwayLine=BD, stationId=PAP1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=2.007577708978328, timeString=02.01, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459189, subwayLine=BD, stationId=PAP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=6.7398152321981435, timeString=06.74, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459190, subwayLine=BD, stationId=PAP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=10.659708854489164, timeString=10.66, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459191, subwayLine=BD, stationId=DON1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=2.946254489164087, timeString=02.95, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459192, subwayLine=BD, stationId=DON1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=7.678492012383902, timeString=07.68, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459193, subwayLine=BD, stationId=DON1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=11.598385634674925, timeString=11.60, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459194, subwayLine=BD, stationId=GWD1, trainId=210, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459195, subwayLine=BD, stationId=GWD1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=4.07602105263158, timeString=04.08, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459196, subwayLine=BD, stationId=GWD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=8.808258575851394, timeString=08.81, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459197, subwayLine=BD, stationId=COX1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.9542470588235296, timeString=00.95, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459198, subwayLine=BD, stationId=COX1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.030268111455108, timeString=05.03, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459199, subwayLine=BD, stationId=COX1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.762505634674923, timeString=09.76, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459200, subwayLine=BD, stationId=WDB1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=2.3896157275541796, timeString=02.39, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459201, subwayLine=BD, stationId=WDB1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=6.465636780185758, timeString=06.47, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459202, subwayLine=BD, stationId=WDB1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.197874303405573, timeString=11.20, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459203, subwayLine=BD, stationId=MST1, trainId=209, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459204, subwayLine=BD, stationId=MST1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=4.114450030959753, timeString=04.11, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459205, subwayLine=BD, stationId=MST1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=8.190471083591332, timeString=08.19, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459206, subwayLine=BD, stationId=VPK1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=2.1755230959752323, timeString=02.18, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459207, subwayLine=BD, stationId=VPK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=6.289973126934985, timeString=06.29, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459208, subwayLine=BD, stationId=VPK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=10.365994179566563, timeString=10.37, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459209, subwayLine=BD, stationId=WAR1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.117848173374614, timeString=06.12, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459210, subwayLine=BD, stationId=WAR1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=10.232298204334366, timeString=10.23, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459211, subwayLine=BD, stationId=WAR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=14.308319256965945, timeString=14.31, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459212, subwayLine=BD, stationId=KEN1, trainId=206, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459213, subwayLine=BD, stationId=KEN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=4.44932319009288, timeString=04.45, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459214, subwayLine=BD, stationId=KEN1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=11.199255202476783, timeString=11.20, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459215, subwayLine=BD, stationId=KEN2, trainId=207, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459216, subwayLine=BD, stationId=KEN2, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=4.44932319009288, timeString=04.45, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459217, subwayLine=BD, stationId=KEN2, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=11.199255202476783, timeString=11.20, trainDestination=KEN1, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459218, subwayLine=BD, stationId=VPK2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=3.4666234551083597, timeString=03.47, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459219, subwayLine=BD, stationId=MST2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=5.70612624148607, timeString=05.71, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459220, subwayLine=BD, stationId=WDB2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=1.247320866873065, timeString=01.25, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459221, subwayLine=BD, stationId=WDB2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=7.440019616099073, timeString=07.44, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459222, subwayLine=BD, stationId=COX2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=2.554588606811146, timeString=02.55, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459223, subwayLine=BD, stationId=COX2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=8.747287356037154, timeString=08.75, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459224, subwayLine=BD, stationId=GWD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=3.497511826625387, timeString=03.50, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459225, subwayLine=BD, stationId=GWD2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=9.690210575851394, timeString=09.69, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459226, subwayLine=BD, stationId=DON2, trainId=203, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459227, subwayLine=BD, stationId=DON2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=4.688993312693499, timeString=04.69, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459228, subwayLine=BD, stationId=DON2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=10.881692061919507, timeString=10.88, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459229, subwayLine=BD, stationId=PAP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=0.9304669969040249, timeString=00.93, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459230, subwayLine=BD, stationId=PAP2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=5.619460309597525, timeString=05.62, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459231, subwayLine=BD, stationId=PAP2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=11.81215905882353, timeString=11.81, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459232, subwayLine=BD, stationId=CHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=1.9580359133126939, timeString=01.96, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459233, subwayLine=BD, stationId=CHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=6.647029226006193, timeString=06.65, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459234, subwayLine=BD, stationId=CHE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=12.8397279752322, timeString=12.84, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459235, subwayLine=BD, stationId=BRD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=3.036092165944273, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459236, subwayLine=BD, stationId=BRD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=7.725085478637773, timeString=07.73, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459237, subwayLine=BD, stationId=BRD2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=13.917784227863777, timeString=13.92, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459238, subwayLine=BD, stationId=CFK2, trainId=202, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459239, subwayLine=BD, stationId=CFK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=4.399979100928793, timeString=04.40, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459240, subwayLine=BD, stationId=CFK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=9.088972413622294, timeString=09.09, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459241, subwayLine=BD, stationId=SHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=0.9627399380804954, timeString=00.96, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459242, subwayLine=BD, stationId=SHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=5.3627190390092885, timeString=05.36, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459243, subwayLine=BD, stationId=SHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=10.051712351702786, timeString=10.05, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459244, subwayLine=BD, stationId=YNG2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=2.3201156656346753, timeString=02.32, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459245, subwayLine=BD, stationId=YNG2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.720094766563468, timeString=06.72, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459246, subwayLine=BD, stationId=YNG2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=11.40908807925697, timeString=11.41, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594459247, subwayLine=BD, stationId=BAU2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.1105917027863783, timeString=03.11, trainDestination=KIP2, createDate=Sun Sep 17 11:58:34 EDT 2017, systemMessageType=Normal]
