NTASData [id=16594051175, subwayLine=YUS, stationId=YKM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051176, subwayLine=YUS, stationId=YKM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=7.384368888888889, timeString=07.38, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051177, subwayLine=YUS, stationId=LAW2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051178, subwayLine=YUS, stationId=LAW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=6.278751111111111, timeString=06.28, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051179, subwayLine=YUS, stationId=LAW2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=10.897342222222223, timeString=10.90, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051180, subwayLine=YUS, stationId=EGL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=0.25964444444444446, timeString=00.26, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051181, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051182, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.561626666666665, timeString=10.56, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051183, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.8693111111111111, timeString=01.87, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051184, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594051185, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=12.171293333333335, timeString=12.17, trainDestination=SHW2, createDate=Sun Sep 17 11:27:50 EDT 2017, systemMessageType=Normal]
