NTASData [id=16592869986, subwayLine=BD, stationId=BSP2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=0.15725981424148608, timeString=00.16, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869987, subwayLine=BD, stationId=BSP2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=4.182465139318886, timeString=04.18, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869988, subwayLine=BD, stationId=BSP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=8.258935014241487, timeString=08.26, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869989, subwayLine=BD, stationId=BAT2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=1.0882930030959752, timeString=01.09, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869990, subwayLine=BD, stationId=BAT2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=5.113498328173375, timeString=05.11, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869991, subwayLine=BD, stationId=BAT2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.189968203095976, timeString=09.19, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869992, subwayLine=BD, stationId=CHR2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=2.0566948606811146, timeString=02.06, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869993, subwayLine=BD, stationId=CHR2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=6.0819001857585135, timeString=06.08, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869994, subwayLine=BD, stationId=CHR2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=10.158370060681115, timeString=10.16, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869995, subwayLine=BD, stationId=OSS2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=3.3753373969040257, timeString=03.38, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869996, subwayLine=BD, stationId=OSS2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=7.400542721981424, timeString=07.40, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869997, subwayLine=BD, stationId=OSS2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=11.477012596904025, timeString=11.48, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869998, subwayLine=BD, stationId=DUF2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=1.0412269969040249, timeString=01.04, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869999, subwayLine=BD, stationId=DUF2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=4.671564393808051, timeString=04.67, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592870000, subwayLine=BD, stationId=DUF2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=8.696769718885449, timeString=08.70, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
NTASData [id=16592870001, subwayLine=BD, stationId=LAN2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=1.8669484829721363, timeString=01.87, trainDestination=KIP2, createDate=Sun Sep 17 10:02:16 EDT 2017, systemMessageType=Normal]
