NTASData [id=16594114034, subwayLine=BD, stationId=KIP2, trainId=213, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114035, subwayLine=BD, stationId=KIP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=8.34181465263158, timeString=08.34, trainDestination=KIP2, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114036, subwayLine=BD, stationId=KIP2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=10.043818565944273, timeString=10.04, trainDestination=KIP2, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114037, subwayLine=BD, stationId=KIP1, trainId=212, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114038, subwayLine=BD, stationId=KIP1, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=8.34181465263158, timeString=08.34, trainDestination=KIP2, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114039, subwayLine=BD, stationId=KIP1, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=10.043818565944273, timeString=10.04, trainDestination=KIP2, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114040, subwayLine=BD, stationId=RYK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=1.429725265634675, timeString=01.43, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114041, subwayLine=BD, stationId=OML1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.848710900309598, timeString=03.85, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114042, subwayLine=BD, stationId=JNE1, trainId=210, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114043, subwayLine=BD, stationId=JNE1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.444453439009289, timeString=05.44, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114044, subwayLine=BD, stationId=RUN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=1.1299364210526317, timeString=01.13, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16594114045, subwayLine=BD, stationId=RUN1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=6.5743898600619195, timeString=06.57, trainDestination=KEN1, createDate=Sun Sep 17 11:32:29 EDT 2017, systemMessageType=Normal]
