NTASData [id=16594363347, subwayLine=BD, stationId=WAR1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=2.9909089783281737, timeString=02.99, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363348, subwayLine=BD, stationId=WAR1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=8.107943405572756, timeString=08.11, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363349, subwayLine=BD, stationId=WAR1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=13.269851145510836, timeString=13.27, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363350, subwayLine=BD, stationId=KEN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=2.6602019219814244, timeString=02.66, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363351, subwayLine=BD, stationId=KEN1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=8.072316007430342, timeString=08.07, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363352, subwayLine=BD, stationId=KEN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=13.189350434674923, timeString=13.19, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363353, subwayLine=BD, stationId=KEN2, trainId=205, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363354, subwayLine=BD, stationId=KEN2, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=2.6602019219814244, timeString=02.66, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363355, subwayLine=BD, stationId=KEN2, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=8.072316007430342, timeString=08.07, trainDestination=KEN1, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363356, subwayLine=BD, stationId=WAR2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=4.179311910835914, timeString=04.18, trainDestination=KIP2, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363357, subwayLine=BD, stationId=VPK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=0.6522531269349846, timeString=00.65, trainDestination=KIP2, createDate=Sun Sep 17 11:51:00 EDT 2017, systemMessageType=Normal]
