NTASData [id=16594318055, subwayLine=YUS, stationId=MUS1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=0.450596, timeString=00.45, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318056, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=14.850382592592592, timeString=14.85, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318057, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=15.853225555555554, timeString=15.85, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318058, subwayLine=YUS, stationId=QPK1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.4679244444444445, timeString=00.47, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318059, subwayLine=YUS, stationId=QPK1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=1.7131293333333333, timeString=01.71, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318060, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=16.112915925925925, timeString=16.11, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318061, subwayLine=YUS, stationId=STP1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.6186977777777778, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318062, subwayLine=YUS, stationId=STP1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=2.8639026666666663, timeString=02.86, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318063, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=17.263689259259255, timeString=17.26, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318064, subwayLine=YUS, stationId=OSG1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.3698444444444444, timeString=02.37, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318065, subwayLine=YUS, stationId=OSG1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=3.6150493333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318066, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=18.014835925925926, timeString=18.01, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318067, subwayLine=YUS, stationId=STA1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.2036822222222225, timeString=03.20, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318068, subwayLine=YUS, stationId=STA1, trainId=10, trainMessage=Arriving, trainDirection=North, timeInt=4.4488871111111115, timeString=04.45, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594318069, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=18.848673703703703, timeString=18.85, trainDestination=FIN1, createDate=Sun Sep 17 11:47:37 EDT 2017, systemMessageType=Normal]
